npc_id,hero_cid,hero_level,hero_awake,if_advance,god_awake,if_super,super_awake,if_mr,mr_awake,if_incarnation,incarnation_awake,name,avatar_path,spine_name,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
122060,2060,300,2,0,0,0,0,0,0,0,0,Freyja,2060,FLY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122061,2061,300,2,0,0,0,0,0,0,0,0,Kingyo,2061,JYJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122062,2062,300,2,0,0,0,0,0,0,0,0,Princess Kaguya,2062,HYJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122063,2063,300,2,0,0,0,0,0,0,0,0,Sim Cheong,2063,SQE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122065,2065,300,2,0,0,0,0,0,0,0,0,Gemini,2065,YWJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122067,2067,300,2,0,0,0,0,0,0,0,0,Chang'e,2067,CE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122068,2068,300,2,0,0,0,0,0,0,0,0,Asura,2068,AXL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122069,2069,300,2,0,0,0,0,0,0,0,0,Athena,2069,YDN,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122070,2070,300,2,0,0,0,0,0,0,0,0,Zodiac Tiger,2070,YH,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122071,2071,300,2,0,0,0,0,0,0,0,0,Capricornus,2071,MJZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122073,2073,300,2,0,0,0,0,0,0,0,0,Pisces,2073,SYZ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122074,2074,300,2,0,0,0,0,0,0,0,0,Venus,2074,WNS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122075,2075,300,2,0,0,0,0,0,0,0,0,Zeus,2075,ZS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122076,2076,300,2,0,0,0,0,0,0,0,0,Loki,2076,LJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122077,2077,300,2,0,0,0,0,0,0,0,0,Thor,2077,SE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122078,2078,300,2,0,0,0,0,0,0,0,0,Apollo,2078,ABL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122079,2079,300,2,0,0,0,0,0,0,0,0,Sakura Spirit,2079,YHY,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122080,2080,300,2,0,0,0,0,0,0,0,0,Zodiac Rabbit,2080,MT,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122081,2081,300,2,0,0,0,0,0,0,0,0,Horus,2081,HLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122082,2082,300,2,0,0,0,0,0,0,0,0,Frigga,2082,FLJ,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122083,2083,300,2,0,0,0,0,0,0,0,0,Ares,2083,ARS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122084,2084,300,2,1,1,0,0,0,0,0,0,Uriel,2084,WLE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122085,2085,300,2,0,0,0,0,0,0,0,0,Zodiac Dragon,2085,CL,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122086,2086,300,2,1,1,0,0,0,0,0,0,Hela,2086,HLA,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122087,2087,300,2,1,1,0,0,0,0,0,0,Prometheus,2087,PLMXS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122088,2088,300,2,1,1,1,1,1,1,0,0,Raphael the Archangel,2088,ZTSLFE,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122089,2089,300,2,0,0,0,0,0,0,0,0,Zodiac Snake,2089,SS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122090,2090,300,2,1,1,1,1,1,1,0,0,Lilith the Night Walker,2090_MR,YZMNLLS,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122091,2091,300,2,1,1,1,1,1,1,0,0,Lucifer the Fallen Angel,2091_MR,DTSLXF,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
122092,2092,300,2,1,1,1,1,1,1,0,0,Jeanne d'Arc the Sworn Warrior,2092_MR,SSZZD,6739200,606536,673936,7200,7200,509280,509280,304128,99840,509184,509184,150,150,20,20,600,600,600,320,150,20,368
132001,2001,300,2,0,0,0,0,0,0,0,0,Medusa,2001,MDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132002,2002,300,2,0,0,0,0,0,0,0,0,Poseidon,2002,BSD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132003,2003,300,2,0,0,0,0,0,0,0,0,Jeanne d'Arc,2003,LXF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132004,2004,300,2,0,0,0,0,0,0,0,0,Siren,2004,Y,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132005,2005,300,2,0,0,0,0,0,0,0,0,Nephthys,2005,NFDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132006,2006,300,2,0,0,0,0,0,0,0,0,Tsukuyomi,2006,YYJZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132007,2007,300,2,0,0,0,0,0,0,0,0,Ungnyeo,2007,XN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132008,2008,300,2,0,0,0,0,0,0,0,0,Shennong,2008,SN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132009,2009,300,2,0,0,0,0,0,0,0,0,Geb,2009,GB,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132010,2010,300,2,0,0,0,0,0,0,0,0,Lilith,2010,NBLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132011,2011,300,2,0,0,0,0,0,0,0,0,Nuit,2011,NT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132012,2012,300,2,0,0,0,0,0,0,0,0,Gaia,2012,GY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132013,2013,300,2,0,0,0,0,0,0,0,0,Pandora,2013,PDL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132014,2014,300,2,0,0,0,0,0,0,0,0,Nike,2014,NK,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132015,2015,300,2,0,0,0,0,0,0,0,0,Idun,2015,YD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132016,2016,300,2,0,0,0,0,0,0,0,0,Valkyrie,2016,WEJL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132017,2017,300,2,0,0,0,0,0,0,0,0,Raphael,2017,LFE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132018,2018,300,2,0,0,0,0,0,0,0,0,Minotaur,2018,MNTLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132019,2019,300,2,0,0,0,0,0,0,0,0,Nemesis,2019,NMXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132020,2020,300,2,0,0,0,0,0,0,0,0,Muse,2020,MS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132021,2021,300,2,0,0,0,0,0,0,0,0,Iris,2021,YXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132022,2022,300,2,0,0,0,0,0,0,0,0,Verdandi,2022,BLDD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132023,2023,300,2,0,0,0,0,0,0,0,0,Sif,2023,XF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132024,2024,300,2,0,0,0,0,0,0,0,0,Lucifer,2024,LLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132025,2025,300,2,0,0,0,0,0,0,0,0,Nuwa,2025,LHFR,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132026,2026,300,2,0,0,0,0,0,0,0,0,Fuxi,2026,FX,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132027,2027,300,2,0,0,0,0,0,0,0,0,Xiwangmu,2027,XWM,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132028,2028,300,2,0,0,0,0,0,0,0,0,Princess Bari,2028,BLGZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132029,2029,300,2,0,0,0,0,0,0,0,0,Apep,2029,APP,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132030,2030,300,2,0,0,0,0,0,0,0,0,Gabriel,2030,WL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132031,2031,300,2,0,0,0,0,0,0,0,0,Erebus,2031,ERBS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132032,2032,300,2,0,0,0,0,0,0,0,0,Amaterasu,2032,TZDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132033,2033,300,2,0,0,0,0,0,0,0,0,Nyx,2033,NKS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132034,2034,300,2,0,0,0,0,0,0,0,0,Anubis,2034,ANBS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132035,2035,300,2,0,0,0,0,0,0,0,0,Odin,2035,AD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132036,2036,300,2,0,0,0,0,0,0,0,0,Phantasos,2036,FTSS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132037,2037,300,2,0,0,0,0,0,0,0,0,Ra,2037,R,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132038,2038,300,2,0,0,0,0,0,0,0,0,Izu Dancer,2038,WN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132039,2039,300,2,0,0,0,0,0,0,0,0,Hera,2039,HL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132040,2040,300,2,0,0,0,0,0,0,0,0,Zhu Rong,2040,HSZR,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132041,2041,300,2,0,0,0,0,0,0,0,0,Hephaestus,2041,HFSTS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132042,2042,300,2,0,0,0,0,0,0,0,0,Xmas Angel,2042,SDNS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132046,2046,300,2,0,0,0,0,0,0,0,0,Izanami,2046,YXNM,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132047,2047,300,2,0,0,0,0,0,0,0,0,Cupid,2047,QBT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132048,2048,300,2,0,0,0,0,0,0,0,0,Hades,2048,HDS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132049,2049,300,2,0,0,0,0,0,0,0,0,Icarus,2049,YKLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132050,2050,300,2,0,0,0,0,0,0,0,0,Chaos,2050,KES,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132051,2051,300,2,0,0,0,0,0,0,0,0,Heimdall,2051,HMDE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132052,2052,300,2,0,0,0,0,0,0,0,0,Michael,2052,MJL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132053,2053,300,2,0,0,0,0,0,0,0,0,Himiko,2053,BMH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132054,2054,300,2,0,0,0,0,0,0,0,0,Enmusubi,2054,ZRNZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132055,2055,300,2,0,0,0,0,0,0,0,0,Frost Dragon,2055,LB,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132056,2056,300,2,0,0,0,0,0,0,0,0,Ember Dragon,2056,LH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132057,2057,300,2,0,0,0,0,0,0,0,0,Storm Dragon,2057,LL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132058,2058,300,2,0,0,0,0,0,0,0,0,Nekomata,2058,MY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132059,2059,300,2,0,0,0,0,0,0,0,0,Zodiac Ox,2059,CN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132060,2060,300,2,0,0,0,0,0,0,0,0,Freyja,2060,FLY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132061,2061,300,2,0,0,0,0,0,0,0,0,Kingyo,2061,JYJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132062,2062,300,2,0,0,0,0,0,0,0,0,Princess Kaguya,2062,HYJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132063,2063,300,2,0,0,0,0,0,0,0,0,Sim Cheong,2063,SQE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132065,2065,300,2,0,0,0,0,0,0,0,0,Gemini,2065,YWJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132067,2067,300,2,0,0,0,0,0,0,0,0,Chang'e,2067,CE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132068,2068,300,2,0,0,0,0,0,0,0,0,Asura,2068,AXL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132069,2069,300,2,0,0,0,0,0,0,0,0,Athena,2069,YDN,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132070,2070,300,2,0,0,0,0,0,0,0,0,Zodiac Tiger,2070,YH,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132071,2071,300,2,0,0,0,0,0,0,0,0,Capricornus,2071,MJZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132073,2073,300,2,0,0,0,0,0,0,0,0,Pisces,2073,SYZ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132074,2074,300,2,0,0,0,0,0,0,0,0,Venus,2074,WNS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132075,2075,300,2,0,0,0,0,0,0,0,0,Zeus,2075,ZS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132076,2076,300,2,0,0,0,0,0,0,0,0,Loki,2076,LJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132077,2077,300,2,0,0,0,0,0,0,0,0,Thor,2077,SE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132078,2078,300,2,0,0,0,0,0,0,0,0,Apollo,2078,ABL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132079,2079,300,2,0,0,0,0,0,0,0,0,Sakura Spirit,2079,YHY,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132080,2080,300,2,0,0,0,0,0,0,0,0,Zodiac Rabbit,2080,MT,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132081,2081,300,2,0,0,0,0,0,0,0,0,Horus,2081,HLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132082,2082,300,2,0,0,0,0,0,0,0,0,Frigga,2082,FLJ,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132083,2083,300,2,0,0,0,0,0,0,0,0,Ares,2083,ARS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132084,2084,300,2,1,1,0,0,0,0,0,0,Uriel,2084,WLE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132085,2085,300,2,0,0,0,0,0,0,0,0,Zodiac Dragon,2085,CL,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132086,2086,300,2,1,1,0,0,0,0,0,0,Hela,2086,HLA,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132087,2087,300,2,1,1,0,0,0,0,0,0,Prometheus,2087,PLMXS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132088,2088,300,2,1,1,1,1,1,1,0,0,Raphael the Archangel,2088,ZTSLFE,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132089,2089,300,2,0,0,0,0,0,0,0,0,Zodiac Snake,2089,SS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132090,2090,300,2,1,1,1,1,1,1,0,0,Lilith the Night Walker,2090_MR,YZMNLLS,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132091,2091,300,2,1,1,1,1,1,1,0,0,Lucifer the Fallen Angel,2091_MR,DTSLXF,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
132092,2092,300,2,1,1,1,1,1,1,0,0,Jeanne d'Arc the Sworn Warrior,2092_MR,SSZZD,4980000,448207,498015,6000,6000,406800,406800,242082,79680,402384,402384,150,150,10,10,500,500,500,310,150,10,299
212001,2001,300,2,0,0,0,0,0,0,0,0,Medusa,2001,MDS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212002,2002,300,2,0,0,0,0,0,0,0,0,Poseidon,2002,BSD,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212003,2003,300,2,0,0,0,0,0,0,0,0,Jeanne d'Arc,2003,LXF,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212004,2004,300,2,0,0,0,0,0,0,0,0,Siren,2004,Y,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212005,2005,300,2,0,0,0,0,0,0,0,0,Nephthys,2005,NFDS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212006,2006,300,2,0,0,0,0,0,0,0,0,Tsukuyomi,2006,YYJZ,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212007,2007,300,2,0,0,0,0,0,0,0,0,Ungnyeo,2007,XN,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212008,2008,300,2,0,0,0,0,0,0,0,0,Shennong,2008,SN,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212009,2009,300,2,0,0,0,0,0,0,0,0,Geb,2009,GB,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212010,2010,300,2,0,0,0,0,0,0,0,0,Lilith,2010,NBLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212011,2011,300,2,0,0,0,0,0,0,0,0,Nuit,2011,NT,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212012,2012,300,2,0,0,0,0,0,0,0,0,Gaia,2012,GY,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212013,2013,300,2,0,0,0,0,0,0,0,0,Pandora,2013,PDL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212014,2014,300,2,0,0,0,0,0,0,0,0,Nike,2014,NK,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212015,2015,300,2,0,0,0,0,0,0,0,0,Idun,2015,YD,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212016,2016,300,2,0,0,0,0,0,0,0,0,Valkyrie,2016,WEJL,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212017,2017,300,2,0,0,0,0,0,0,0,0,Raphael,2017,LFE,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212018,2018,300,2,0,0,0,0,0,0,0,0,Minotaur,2018,MNTLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212019,2019,300,2,0,0,0,0,0,0,0,0,Nemesis,2019,NMXS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212020,2020,300,2,0,0,0,0,0,0,0,0,Muse,2020,MS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212021,2021,300,2,0,0,0,0,0,0,0,0,Iris,2021,YXS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212022,2022,300,2,0,0,0,0,0,0,0,0,Verdandi,2022,BLDD,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212023,2023,300,2,0,0,0,0,0,0,0,0,Sif,2023,XF,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212024,2024,300,2,0,0,0,0,0,0,0,0,Lucifer,2024,LLS,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212025,2025,300,2,0,0,0,0,0,0,0,0,Nuwa,2025,LHFR,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212026,2026,300,2,0,0,0,0,0,0,0,0,Fuxi,2026,FX,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
212027,2027,300,2,0,0,0,0,0,0,0,0,Xiwangmu,2027,XWM,11699400,1052955,1169958,10368,10368,769315,769315,460080,150960,784992,784992,150,150,40,40,800,800,800,340,150,40,520
