npc_id,name,avatar_path,spine_name,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,fight_value
1139,Jorogumo,NPC17.png,NPC17,13,1,201,100000004|114502001,0,123450000,4225000,4298988,385988,156000,156000,489000,537494,205,157506,378014,0,0,0,0,70,0,0,600,0,0,0,89354200
1140,Tamamo no Mae,NPC9.png,NPC9,13,1,202,100000004|100000004,0,155070000,5235000,5319377,511577,178000,178000,494500,560407,205,162093,389023,0,0,0,0,120,0,0,600,0,0,0,89952700
1141,Gaia,2012.png,GY1,13,3,202,112201001|112201001,0,142725000,4812500,4889478,472978,180000,180000,495000,562490,205,162510,390024,0,0,0,0,150,0,0,600,0,0,0,90551200
1142,Asmodeus,NPC7.png,NPC7,13,2,202,112201001|114001001,0,143302500,4826250,4902861,477011,182000,182000,495500,564573,205,162927,391025,0,0,0,0,150,0,0,600,0,0,0,91149700
1143,Scythe-wielding Demon,NPC9.png,NPC9,13,3,202,114001001|112201001,0,143880000,4840000,4916243,481043,184000,184000,496000,566656,205,163344,392026,0,0,0,0,150,0,0,600,0,0,0,91748200
1144,Fallen Angel,NPC4.png,NPC4,13,1,202,112201001|115002001,0,144457500,4853750,4929626,485076,186000,186000,496500,568739,205,163761,393026,0,0,0,0,150,0,0,600,0,0,0,92346700
1145,Plague Chanter,NPC17.png,NPC17,13,2,202,112201001|114002001,0,145035000,4867500,4943008,489108,188000,188000,497000,570822,205,164178,394027,0,0,0,0,150,0,0,600,0,0,0,92945200
1146,Nike,2014.png,NK2,13,1,202,114001001|114002001,0,145612500,4881250,4956391,493141,190000,190000,497500,572905,205,164595,395028,0,0,0,0,170,0,0,600,0,0,0,93543700
1147,Frost Giant,NPC8.png,NPC8,13,3,202,114001001|114502001,0,146190000,4895000,4969774,497174,192000,192000,498000,574988,205,165012,396029,0,0,0,0,170,0,0,600,0,0,0,94142200
1148,Minotaur,NPC4.png,NPC4,13,2,202,114001001|115002001,0,146767500,4908750,4983156,501206,194000,194000,498500,577071,205,165429,397030,0,0,0,0,170,0,0,600,0,0,0,94740700
1149,Faun,NPC16.png,NPC16,13,3,202,114001001|113002001,0,147345000,4922500,4996539,505239,196000,196000,499000,579154,205,165846,398030,0,0,0,0,170,0,0,600,0,0,0,95339200
1150,Mammoth Giant,NPC4.png,NPC4,13,3,203,115001001|114601001,0,181642500,5996250,6078974,649524,218000,218000,504500,602067,205,170433,409039,0,0,0,0,220,0,0,600,0,0,0,95937700
1151,Izanami,2046.png,YXNM2,13,2,203,115001001|114502001,0,168300000,5550000,5625960,603960,220000,220000,505000,604150,205,170850,410040,0,0,0,0,250,0,0,600,0,0,0,96536200
1152,Ogre,NPC22.png,NPC22,13,1,203,115001001|114001001,0,168930000,5565000,5640559,608359,222000,222000,505500,606233,205,171267,411041,0,0,0,0,250,0,0,600,0,0,0,97134700
1153,Blackwing Angel,NPC9.png,NPC9,13,2,203,114601001|114502001,0,169560000,5580000,5655158,612758,224000,224000,506000,608316,205,171684,412042,0,0,0,0,250,0,0,600,0,0,0,97733200
1154,Witch Hunter,NPC7.png,NPC7,13,3,203,114601001|113002001,0,170190000,5595000,5669758,617158,226000,226000,506500,610399,205,172101,413042,0,0,0,0,250,0,0,600,0,0,0,98331700
1155,Wraith,NPC6.png,NPC6,13,2,203,114601001|115402001,0,170820000,5610000,5684357,621557,228000,228000,507000,612482,205,172518,414043,0,0,0,0,250,0,0,600,0,0,0,98930200
1156,Ra,2037.png,R4,13,3,203,115001001|115002001,0,171450000,5625000,5698956,625956,230000,230000,507500,614565,205,172935,415044,0,0,0,0,270,0,0,600,0,0,0,99528700
1157,Shadow Lady,NPC26.png,NPC26,13,1,203,112201001|115402001,0,172080000,5640000,5713555,630355,232000,232000,508000,616648,205,173352,416045,0,0,0,0,270,0,0,600,0,0,0,100127200
1158,Mouth of Rebellion,NPC6.png,NPC6,13,1,203,115002001|115402001,0,172710000,5655000,5728154,634754,234000,234000,508500,618731,205,173769,417046,0,0,0,0,270,0,0,600,0,0,0,100725700
1159,Soul Reaper,NPC4.png,NPC4,13,3,203,114502001|115402001,0,173340000,5670000,5742754,639154,236000,236000,509000,620814,205,174186,418046,0,0,0,0,270,0,0,600,0,0,0,101324200
1160,Frost Dragon,NPC1.png,NPC1,13,1,204,115001001|113002001,0,210315000,6807500,6887236,802136,258000,258000,514500,643727,205,178773,429055,0,0,0,0,370,0,0,600,0,0,0,101922700
1161,Izanami,2046.png,YXNM2,13,2,204,110002001|114002001,0,195975000,6337500,6411106,749606,260000,260000,515000,645810,205,179190,430056,0,0,0,0,400,0,0,600,0,0,0,102521200
1162,Soul Reaper,NPC4.png,NPC4,13,3,204,114002001|110002001,0,196657500,6353750,6426922,754372,262000,262000,515500,647893,205,179607,431057,0,0,0,0,400,0,0,600,0,0,0,103119700
1163,Dark Elf,NPC6.png,NPC6,13,1,204,110002001|114602001,0,197340000,6370000,6442738,759138,264000,264000,516000,649976,205,180024,432058,0,0,0,0,400,0,0,600,0,0,0,103718200
1164,Wraith,NPC6.png,NPC6,13,2,204,114602001|110002001,0,198022500,6386250,6458553,763903,266000,266000,516500,652059,205,180441,433058,0,0,0,0,400,0,0,600,0,0,0,104316700
1165,Shadow Sage,2012.png,NPC44,13,3,204,114602001|114002001,0,198705000,6402500,6474369,768669,268000,268000,517000,654142,205,180858,434059,0,0,0,0,400,0,0,600,0,0,0,104915200
1166,Raphael,2017.png,LFE0,13,1,204,114002001|114602001,0,199387500,6418750,6490185,773435,270000,270000,517500,656225,205,181275,435060,0,0,0,0,420,0,0,600,0,0,0,105513700
1167,Ear of Stasis,NPC16.png,NPC16,13,2,204,110002001|111102001,0,200070000,6435000,6506001,778201,272000,272000,518000,658308,205,181692,436061,0,0,0,0,420,0,0,600,0,0,0,106112200
1168,Mouth of Rebellion,NPC6.png,NPC6,13,3,204,114002001|111102001,0,200752500,6451250,6521817,782967,274000,274000,518500,660391,205,182109,437062,0,0,0,0,420,0,0,600,0,0,0,106710700
1169,Jorogumo,NPC17.png,NPC17,13,1,204,114602001|111102001,0,201435000,6467500,6537632,787732,276000,276000,519000,662474,205,182526,438062,0,0,0,0,420,0,0,600,0,0,0,107309200
1170,Griffin,NPC5.png,NPC5,13,3,205,115702001|111102001,0,241087500,7668750,7744161,969411,298000,298000,524500,685387,205,187113,449071,0,0,0,0,470,0,0,600,0,0,0,107907700
1171,Cupid,2047.png,QBT2,13,1,205,111102001|115202001,0,225750000,7175000,7244916,909916,300000,300000,525000,687470,205,187530,450072,0,0,0,0,500,0,0,600,0,0,0,108506200
1172,Hitouban,NPC2.png,NPC2,13,2,205,111102001|100110001,0,226485000,7192500,7261948,915048,302000,302000,525500,689553,205,187947,451073,0,0,0,0,500,0,0,600,0,0,0,109104700
1173,Alphard,NPC8.png,NPC8,13,3,205,100110001|111102001,0,227220000,7210000,7278981,920181,304000,304000,526000,691636,205,188364,452074,0,0,0,0,500,0,0,600,0,0,0,109703200
1174,Enenra,NPC4.png,NPC4,13,1,205,100110001|114602001,0,227955000,7227500,7296013,925313,306000,306000,526500,693719,205,188781,453074,0,0,0,0,500,0,0,600,0,0,0,110301700
1175,Alpha Crateris,NPC13.png,NPC13,13,2,205,114602001|100110001,0,228690000,7245000,7313046,930446,308000,308000,527000,695802,205,189198,454075,0,0,0,0,500,0,0,600,0,0,0,110900200
1176,Odin,2035.png,AD2,13,3,205,114602001|115702001,0,229425000,7262500,7330078,935578,310000,310000,527500,697885,205,189615,455076,0,0,0,0,520,0,0,600,0,0,0,111498700
1177,Soul Reaper,NPC4.png,NPC4,13,1,205,115702001|114602001,0,230160000,7280000,7347110,940710,312000,312000,528000,699968,205,190032,456077,0,0,0,0,520,0,0,600,0,0,0,112097200
1178,Dark Elf,NPC6.png,NPC6,13,2,205,111102001|111102001,0,230895000,7297500,7364143,945843,314000,314000,528500,702051,205,190449,457078,0,0,0,0,520,0,0,600,0,0,0,112695700
1179,Wraith,NPC6.png,NPC6,13,3,205,100110001|115702001,0,231630000,7315000,7381175,950975,316000,316000,529000,704134,205,190866,458078,0,0,0,0,520,0,0,600,0,0,0,113294200
1180,Witch Hunter,NPC7.png,NPC7,13,2,206,100110001|100110001,0,273960000,8580000,8649750,1151350,338000,338000,534500,727047,210,195453,469087,0,0,0,0,570,0,0,800,0,0,0,113892700
1181,Hephaestus,2041.png,HFSTS2,13,3,206,111101001|111101001,0,257625000,8062500,8127390,1084890,340000,340000,535000,729130,210,195870,470088,0,0,0,0,600,0,0,800,0,0,0,114491200
1182,Evil Knight,NPC2.png,NPC2,13,1,206,111101001|113101001,0,258412500,8081250,8145639,1090389,342000,342000,535500,731213,210,196287,471089,0,0,0,0,600,0,0,800,0,0,0,115089700
1183,Nightmare Weaver,NPC7.png,NPC7,13,2,206,113101001|111101001,0,259200000,8100000,8163888,1095888,344000,344000,536000,733296,210,196704,472090,0,0,0,0,600,0,0,800,0,0,0,115688200
1184,Ripper,NPC13.png,NPC13,13,3,206,113101001|113102001,0,259987500,8118750,8182137,1101387,346000,346000,536500,735379,210,197121,473090,0,0,0,0,600,0,0,800,0,0,0,116286700
1185,Lady of Snow,NPC10.png,NPC10,13,1,206,113101001|113101001,0,260775000,8137500,8200386,1106886,348000,348000,537000,737462,210,197538,474091,0,0,0,0,600,0,0,800,0,0,0,116885200
1186,Erebus,2031.png,ERBS2,13,2,206,113102001|113101001,0,261562500,8156250,8218635,1112385,350000,350000,537500,739545,210,197955,475092,0,0,0,0,630,0,0,800,0,0,0,117483700
1187,Mist Walker,NPC10.png,NPC10,13,3,206,113102001|113102001,0,262350000,8175000,8236884,1117884,352000,352000,538000,741628,210,198372,476093,0,0,0,0,630,0,0,800,0,0,0,118082200
1188,Mandrill,NPC12.png,NPC12,13,3,206,114801001|113102001,0,263137500,8193750,8255133,1123383,354000,354000,538500,743711,210,198789,477094,0,0,0,0,630,0,0,800,0,0,0,118680700
1189,Plague Follower,NPC4.png,NPC4,13,2,206,114801001|112401001,0,263925000,8212500,8273382,1128882,356000,356000,539000,745794,210,199206,478094,0,0,0,0,630,0,0,800,0,0,0,119279200
1190,Earthly Giant,NPC22.png,NPC22,13,2,207,114801001|114802001,0,308932500,9541250,9604004,1347954,378000,378000,544500,768707,210,203793,489103,0,0,0,0,650,0,0,800,0,0,0,119877700
1191,Warden of Souls,2035.png,AD0,13,3,207,114801001|111101001,0,291600000,9000000,9058528,1274528,380000,380000,545000,770790,210,204210,490104,0,0,0,0,660,0,0,800,0,0,0,120476200
1192,Bear Lady,2007.png,XN0,13,1,207,114801001|114801001,0,292440000,9020000,9077994,1280394,382000,382000,545500,772873,210,204627,491105,0,0,0,0,660,0,0,800,0,0,0,121074700
1193,Fire sacrifice,NPC31.png,NPC31,13,2,207,111501001|114802001,0,293280000,9040000,9097459,1286259,384000,384000,546000,774956,210,205044,492106,0,0,0,0,660,0,0,800,0,0,0,121673200
1194,Black Dragon,NPC46.png,NPC46,13,3,207,114801001|111501001,0,294120000,9060000,9116925,1292125,386000,386000,546500,777039,210,205461,493106,0,0,0,0,660,0,0,800,0,0,0,122271700
1195,Ink Lady,2046.png,YXNM0,13,1,207,111501001|111501001,0,294960000,9080000,9136390,1297990,388000,388000,547000,779122,210,205878,494107,0,0,0,0,660,0,0,800,0,0,0,122870200
1196,Fox Fairy,NPC31.png,NPC31,13,2,207,111501001|124801001,0,295800000,9100000,9155856,1303856,390000,390000,547500,781205,210,206295,495108,0,0,0,0,670,0,0,800,0,0,0,123468700
1197,Peacock banshee,NPC22.png,NPC22,13,3,207,124801001|114801001,0,296640000,9120000,9175322,1309722,392000,392000,548000,783288,210,206712,496109,0,0,0,0,670,0,0,800,0,0,0,124067200
1198,Horse Face,NPC37.png,NPC37,13,1,207,124801001|112401001,0,297480000,9140000,9194787,1315587,394000,394000,548500,785371,210,207129,497110,0,0,0,0,670,0,0,800,0,0,0,124665700
1199,Hell Maid,2015.png,YD0,13,2,207,124802001|124802001,0,298320000,9160000,9214253,1321453,396000,396000,549000,787454,210,207546,498110,0,0,0,0,670,0,0,800,0,0,0,125264200
1200,Dark Dragon,NPC28.png,NPC28,13,1,208,124801001|124802001,0,346005000,10552500,10606921,1559221,418000,418000,554500,810367,210,212133,509119,0,0,0,0,690,0,0,800,0,0,0,125862700
1201,Odin,2035.png,AD0,13,3,208,113701001|113701001,0,327675000,9987500,10038330,1478830,420000,420000,555000,812450,210,212550,510120,0,0,0,0,700,0,0,800,0,0,0,126461200
1202,Shadow Demon,NPC52.png,NPC52,13,2,208,115901001|113701001,0,328567500,10008750,10059012,1485062,422000,422000,555500,814533,210,212967,511121,0,0,0,0,700,0,0,800,0,0,0,127059700
1203,Shadow Lady,NPC26.png,NPC26,13,1,208,113701001|115901001,0,329460000,10030000,10079694,1491294,424000,424000,556000,816616,210,213384,512122,0,0,0,0,700,0,0,800,0,0,0,127658200
1204,Criminal God,NPC46.png,NPC46,13,2,208,115901001|115901001,0,330352500,10051250,10100377,1497527,426000,426000,556500,818699,210,213801,513122,0,0,0,0,700,0,0,800,0,0,0,128256700
1205,Clone of Nuit,2011.png,NT0,13,3,208,115901001|115902001,0,331245000,10072500,10121059,1503759,428000,428000,557000,820782,210,214218,514123,0,0,0,0,700,0,0,800,0,0,0,128855200
1206,Eagle Head,NPC34.png,NPC34,13,1,208,115801001|115902001,0,332137500,10093750,10141741,1509991,430000,430000,557500,822865,210,214635,515124,0,0,0,0,710,0,0,800,0,0,0,129453700
1207,Naga Banshee,NPC27.png,NPC27,13,2,208,115902001|115801001,0,333030000,10115000,10162423,1516223,432000,432000,558000,824948,210,215052,516125,0,0,0,0,710,0,0,800,0,0,0,130052200
1208,Mikael,2020.png,MS0,13,3,208,115801001|115801001,0,333922500,10136250,10183105,1522455,434000,434000,558500,827031,210,215469,517126,0,0,0,0,710,0,0,800,0,0,0,130650700
1209,Lucifer,2024.png,LLS2,13,1,208,115801001|115901001,0,334815000,10157500,10203788,1528688,436000,436000,559000,829114,210,215886,518126,0,0,0,0,710,0,0,800,0,0,0,131249200
1210,Eagle Head,NPC34.png,NPC34,13,3,209,115902001|115902001,0,385177500,11613750,11658503,1785153,458000,458000,564500,852027,210,220473,529135,0,0,0,0,730,0,0,800,0,0,0,131847700
1211,Sphinx,2036.png,FTSS0,13,1,209,115601001|114702001,0,365850000,11025000,11066796,1697796,460000,460000,565000,854110,210,220890,530136,0,0,0,0,740,0,0,800,0,0,0,132446200
1212,Verdandi,2022.png,BLDD1,13,2,209,114701001|113701001,0,366795000,11047500,11088695,1704395,462000,462000,565500,856193,210,221307,531137,0,0,0,0,740,0,0,800,0,0,0,133044700
1213,Anubis,2034.png,ANBS0,13,3,209,113701001|114701001,0,367740000,11070000,11110594,1710994,464000,464000,566000,858276,210,221724,532138,0,0,0,0,740,0,0,800,0,0,0,133643200
1214,Venomous King,NPC25.png,NPC25,13,1,209,114701001|114702001,0,368685000,11092500,11132492,1717592,466000,466000,566500,860359,210,222141,533138,0,0,0,0,740,0,0,800,0,0,0,134241700
1215,Tree Essence,NPC23.png,NPC23,13,2,209,115601001|115901001,0,369630000,11115000,11154391,1724191,468000,468000,567000,862442,210,222558,534139,0,0,0,0,740,0,0,800,0,0,0,134840200
1216,Fire sacrifice,NPC31.png,NPC31,13,3,209,114701001|115901001,0,370575000,11137500,11176290,1730790,470000,470000,567500,864525,210,222975,535140,0,0,0,0,750,0,0,800,0,0,0,135438700
1217,Yan,NPC30.png,NPC30,13,1,209,115901001|114701001,0,371520000,11160000,11198189,1737389,472000,472000,568000,866608,210,223392,536141,0,0,0,0,750,0,0,800,0,0,0,136037200
1218,Idun,2015.png,YD0,13,2,209,115601001|115601001,0,372465000,11182500,11220088,1743988,474000,474000,568500,868691,210,223809,537142,0,0,0,0,750,0,0,800,0,0,0,136635700
1219,Witch,NPC24.png,NPC24,13,3,209,115601001|113001001,0,373410000,11205000,11241986,1750586,476000,476000,569000,870774,210,224226,538142,0,0,0,0,750,0,0,800,0,0,0,137234200
1220,Witch Elf,NPC18.png,NPC18,13,2,210,114701001|113001001,0,426450000,12725000,12758748,2025748,498000,498000,574500,893687,210,228813,549151,0,0,0,0,770,0,0,800,0,0,0,137832700
1221,Sphinx,2036.png,FTSS0,13,3,210,111901001|110402001,0,406125000,12112500,12143926,1931426,500000,500000,575000,895770,210,229230,550152,0,0,0,0,780,0,0,800,0,0,0,138431200
1222,Female Warfare,NPC33.png,NPC33,13,1,210,111901001|110402001,0,407122500,12136250,12167041,1938391,502000,502000,575500,897853,210,229647,551153,0,0,0,0,780,0,0,800,0,0,0,139029700
1223,Sky Dog,NPC32.png,NPC32,13,2,210,111901001|110402001,0,408120000,12160000,12190157,1945357,504000,504000,576000,899936,210,230064,552154,0,0,0,0,780,0,0,800,0,0,0,139628200
1224,Fire sacrifice,NPC31.png,NPC31,13,3,210,111901001|110402001,0,409117500,12183750,12213272,1952322,506000,506000,576500,902019,210,230481,553154,0,0,0,0,780,0,0,800,0,0,0,140226700
1225,Soul Reaper,NPC4.png,NPC4,13,1,211,111901001|110402001,0,456456000,13313300,13313300,2282280,600600,600600,600600,1001000,215,250250,600600,0,0,0,0,875,0,0,800,0,0,0,140825200
1226,Dark Elf,NPC6.png,NPC6,13,3,211,100209001|110402001,0,456912000,13326600,13326600,2284560,601200,601200,601200,1002000,215,250500,601200,0,0,0,0,875,0,0,800,0,0,0,141423700
1227,Wraith,NPC6.png,NPC6,13,1,211,100209001|110402001,0,457368000,13339900,13339900,2286840,601800,601800,601800,1003000,215,250750,601800,0,0,0,0,875,0,0,800,0,0,0,142022200
1228,Shadow Sage,2012.png,NPC44,13,2,211,100209001|110402001,0,457824000,13353200,13353200,2289120,602400,602400,602400,1004000,215,251000,602400,0,0,0,0,875,0,0,800,0,0,0,142620700
1229,Lucifer,2024.png,LLS2,13,3,211,100209001|110402001,0,458280000,14703150,14703150,2520540,663300,663300,663300,1105500,215,276375,663300,0,0,0,0,880,0,0,800,0,0,0,143219200
1230,Evil Governer,NPC13.png,NPC13,13,3,212,111901001|112402001,0,524664000,15302700,15302700,2623320,624600,624600,624600,1041000,215,260250,624600,0,0,0,0,915,0,0,800,0,0,0,143817700
1231,White Bone Princess,NPC4.png,NPC4,13,1,212,113302001|110402001,0,500160000,14588000,14588000,2500800,625200,625200,625200,1042000,215,260500,625200,0,0,0,0,915,0,0,800,0,0,0,144416200
1232,Evil Knight,NPC2.png,NPC2,13,2,212,113302001|110402001,0,500640000,14602000,14602000,2503200,625800,625800,625800,1043000,215,260750,625800,0,0,0,0,915,0,0,800,0,0,0,145014700
1233,Eye of Samsara,NPC16.png,NPC16,13,1,212,113302001|110402001,0,501120000,14616000,14616000,2505600,626400,626400,626400,1044000,215,261000,626400,0,0,0,0,915,0,0,800,0,0,0,145613200
1234,Poseidon,2002.png,BSD2,13,3,212,113302001|110402001,0,501600000,16093000,16093000,2758800,689700,689700,689700,1149500,215,287375,689700,0,0,0,0,920,0,0,800,0,0,0,146211700
1235,Dragon Priest,NPC16.png,NPC16,13,1,213,113302001|112402001,0,518880000,15134000,15134000,2594400,648600,648600,648600,1081000,220,270250,648600,0,0,0,0,955,0,0,800,0,0,0,146810200
1236,Beria,NPC8.png,NPC8,13,2,213,112401001|110402001,0,519360000,15148000,15148000,2596800,649200,649200,649200,1082000,220,270500,649200,0,0,0,0,955,0,0,800,0,0,0,147408700
1237,Enenra,NPC4.png,NPC4,13,3,213,112401001|110402001,0,519840000,15162000,15162000,2599200,649800,649800,649800,1083000,220,270750,649800,0,0,0,0,955,0,0,800,0,0,0,148007200
1238,Frost Dragon,NPC1.png,NPC1,13,1,213,112401001|110402001,0,520320000,15176000,15176000,2601600,650400,650400,650400,1084000,220,271000,650400,0,0,0,0,955,0,0,800,0,0,0,148605700
1239,Hades,2048.png,HDS2,13,2,213,112401001|110402001,0,520800000,16709000,16709000,2864400,716100,716100,716100,1193500,220,298375,716100,0,0,0,0,960,0,0,800,0,0,0,149204200
1240,Blue Dragon King,NPC48.png,NPC48,13,3,214,112401001|112402001,0,605193600,17651480,17651480,3025968,687720,687720,687720,1146200,220,286550,687720,0,0,0,0,995,0,0,800,0,0,0,149802700
1241,Maid of Demonlord,2019.png,NMXS0,13,1,214,112902001|113302001,0,578793600,16881480,16881480,2893968,689040,689040,689040,1148400,220,287100,689040,0,0,0,0,995,0,0,800,0,0,0,150401200
1242,Glory Angel,NPC51.png,NPC51,13,2,214,112902001|113302001,0,579902400,16913820,16913820,2899512,690360,690360,690360,1150600,220,287650,690360,0,0,0,0,995,0,0,800,0,0,0,150999700
1243,Little Devil,NPC19.png,NPC19,13,3,214,112902001|113302001,0,581011200,16946160,16946160,2905056,691680,691680,691680,1152800,220,288200,691680,0,0,0,0,995,0,0,800,0,0,0,151598200
1244,Gabriel,2003.png,LXF0,13,1,214,112902001|113302001,0,582120000,18676350,18676350,3201660,762300,762300,762300,1270500,220,317625,762300,0,0,0,0,1000,0,0,800,0,0,0,152196700
1245,Gabriel,2003.png,LXF0,13,1,215,112902001|113302001,0,622036800,18142740,18142740,3110184,740520,740520,740520,1234200,225,308550,740520,0,0,0,0,1035,0,0,800,0,0,0,152795200
1246,Argus,2022.png,BLDD0,13,2,215,114701001|112902001,0,623145600,18175080,18175080,3115728,741840,741840,741840,1236400,225,309100,741840,0,0,0,0,1035,0,0,800,0,0,0,153393700
1247,Shadow Servant,2017.png,LFE0,13,3,215,114701001|112902001,0,624254400,18207420,18207420,3121272,743160,743160,743160,1238600,225,309650,743160,0,0,0,0,1035,0,0,800,0,0,0,153992200
1248,Apep,2029.png,APP1,13,1,215,114701001|112902001,0,625363200,18239760,18239760,3126816,744480,744480,744480,1240800,225,310200,744480,0,0,0,0,1035,0,0,800,0,0,0,154590700
1249,Shadow Demon,NPC52.png,NPC52,13,2,215,114701001|112902001,0,626472000,20099310,20099310,3445596,820380,820380,820380,1367300,225,341825,820380,0,0,0,0,1040,0,0,800,0,0,0,155189200
1250,Earthly Giant,NPC22.png,NPC22,13,2,216,113601001|113302001,0,731554560,21337008,21337008,3657773,795168,795168,795168,1325280,225,331320,795168,0,0,0,0,1075,0,0,800,0,0,0,155787700
1251,Warden of Souls,2035.png,AD0,13,3,216,113601001|113302001,0,702535680,20490624,20490624,3512678,798336,798336,798336,1330560,225,332640,798336,0,0,0,0,1075,0,0,800,0,0,0,156386200
1252,Venomous King,NPC25.png,NPC25,13,1,216,113601001|113302001,0,705323520,20571936,20571936,3526618,801504,801504,801504,1335840,225,333960,801504,0,0,0,0,1075,0,0,800,0,0,0,156984700
1253,Ogre,NPC22.png,NPC22,13,2,216,113601001|113302001,0,708111360,20653248,20653248,3540557,804672,804672,804672,1341120,225,335280,804672,0,0,0,0,1075,0,0,800,0,0,0,157583200
1254,Gabriel,2003.png,LXF0,13,3,216,113601001|113302001,0,710899200,22808016,22808016,3909946,888624,888624,888624,1481040,225,370260,888624,0,0,0,0,1080,0,0,800,0,0,0,158181700
1255,Soul Reaper,NPC4.png,NPC4,13,1,217,113601001|114701001,0,811261440,23661792,23661792,4056307,921888,921888,921888,1536480,225,384120,921888,0,0,0,0,1115,0,0,800,0,0,0,158780200
1256,Dark Elf,NPC6.png,NPC6,13,3,217,113601001|113601001,0,814049280,23743104,23743104,4070246,925056,925056,925056,1541760,225,385440,925056,0,0,0,0,1115,0,0,800,0,0,0,159378700
1257,Wraith,NPC6.png,NPC6,13,1,217,113601001|113601001,0,816837120,23824416,23824416,4084186,928224,928224,928224,1547040,225,386760,928224,0,0,0,0,1115,0,0,800,0,0,0,159977200
1258,Shadow Sage,2012.png,NPC44,13,2,217,123601001|113601001,0,819624960,23905728,23905728,4098125,931392,931392,931392,1552320,225,388080,931392,0,0,0,0,1115,0,0,800,0,0,0,160575700
1259,Lucifer,2024.png,LLS2,13,3,217,123601001|123601001,0,822412800,26385744,26385744,4523270,1028016,1028016,1028016,1713360,225,428340,1028016,0,0,0,0,1120,0,0,800,0,0,0,161174200
1260,Evil Governer,NPC13.png,NPC13,13,3,218,123601001|114701001,0,1006663680,29361024,29361024,5033318,1048608,1048608,1048608,1747680,230,436920,1048608,0,0,0,0,1155,0,0,800,0,0,0,161772700
1261,White Bone Princess,NPC4.png,NPC4,13,1,218,110001001|110001001,0,967633920,28222656,28222656,4838170,1051776,1051776,1051776,1752960,230,438240,1051776,0,0,0,0,1155,0,0,800,0,0,0,162371200
1262,Evil Knight,NPC2.png,NPC2,13,2,218,110001001|110001001,0,970548480,28307664,28307664,4852742,1054944,1054944,1054944,1758240,230,439560,1054944,0,0,0,0,1155,0,0,800,0,0,0,162969700
1263,Eye of Samsara,NPC16.png,NPC16,13,1,218,110001001|110001001,0,973463040,28392672,28392672,4867315,1058112,1058112,1058112,1763520,230,440880,1058112,0,0,0,0,1155,0,0,800,0,0,0,163568200
1264,Poseidon,2002.png,BSD2,13,3,218,110001001|110001001,0,976377600,31325448,31325448,5370077,1167408,1167408,1167408,1945680,230,486420,1167408,0,0,0,0,1160,0,0,800,0,0,0,164166700
1265,Dragon Priest,NPC16.png,NPC16,13,1,219,110001001|113402001,0,1062940032,31002418,31002418,5314700,1155370,1155370,1155370,1925616,230,481404,1155370,0,0,0,0,1195,0,0,800,0,0,0,164765200
1266,Beria,NPC8.png,NPC8,13,2,219,110102001|113402001,0,1064980224,31061923,31061923,5324901,1157587,1157587,1157587,1929312,230,482328,1157587,0,0,0,0,1195,0,0,800,0,0,0,165363700
1267,Enenra,NPC4.png,NPC4,13,3,219,110102001|113402001,0,1067020416,31121429,31121429,5335102,1159805,1159805,1159805,1933008,230,483252,1159805,0,0,0,0,1195,0,0,800,0,0,0,165962200
1268,Frost Dragon,NPC1.png,NPC1,13,1,219,110102001|113402001,0,1069060608,31180934,31180934,5345303,1162022,1162022,1162022,1936704,230,484176,1162022,0,0,0,0,1195,0,0,800,0,0,0,166560700
1269,Hades,2048.png,HDS2,13,2,219,110102001|113402001,0,1071100800,34364484,34364484,5891054,1280664,1280664,1280664,2134440,230,533610,1280664,0,0,0,0,1200,0,0,800,0,0,0,167159200
1270,Hydra,NPC13.png,NPC13,13,3,219,113402001|113402001,0,1166457600,34021680,34021680,5832288,1166458,1166458,1166458,1944096,230,486024,1166458,0,0,0,0,1200,0,0,800,0,0,0,167757700
1271,Blue Dragon King,NPC48.png,NPC48,13,3,220,112302001|110102001,0,1194310656,34834061,34834061,5971553,1244074,1244074,1244074,2073456,235,518364,1244074,0,0,0,0,1235,0,0,800,0,0,0,168356200
1272,Maid of Demonlord,2019.png,NMXS0,13,1,220,112302001|110102001,0,1196439552,34896154,34896154,5982198,1246291,1246291,1246291,2077152,235,519288,1246291,0,0,0,0,1235,0,0,800,0,0,0,168954700
1273,Glory Angel,NPC51.png,NPC51,13,2,220,112302001|110102001,0,1198568448,34958246,34958246,5992842,1248509,1248509,1248509,2080848,235,520212,1248509,0,0,0,0,1235,0,0,800,0,0,0,169553200
1274,Little Devil,NPC19.png,NPC19,13,3,220,112302001|110102001,0,1200697344,35020339,35020339,6003487,1250726,1250726,1250726,2084544,235,521136,1250726,0,0,0,0,1235,0,0,800,0,0,0,170151700
1275,Gabriel,2003.png,LXF0,13,1,220,112302001|114502001,0,1202826240,38590675,38590675,6615544,1378238,1378238,1378238,2297064,235,574266,1378238,0,0,0,0,1240,0,0,800,0,0,0,170750200
1276,Argus,2022.png,BLDD0,13,2,220,114502001|110001001,0,1204955136,35144525,35144525,6024776,1255162,1255162,1255162,2091936,235,522984,1255162,0,0,0,0,1240,0,0,800,0,0,0,171348700
