npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
10512,瘟疫颂唱者,NPC17.png,NPC17,NPC17,24,2,140,112201001,0,36765000,916760,939120,75680,61920,61920,227040,215000,163,86000,86000,0,0,0,0,0,0,0,3000,0,0,0
10513,堕落祭祀,NPC17.png,NPC17,NPC17,24,3,140,100101001,0,26034750,649194,665028,53592,43848,43848,160776,152250,116,60900,60900,0,0,0,0,0,0,0,3000,0,0,0
10514,人面蛛魔,NPC16.png,NPC16,NPC16,24,1,140,112901001,0,37192500,927420,950040,76560,62640,62640,229680,217500,165,87000,87000,0,0,0,0,0,0,0,3000,0,0,0
10515,食人泰坦,NPC8.png,NPC8,NPC8,24,2,140,100303001,0,26334000,656656,672672,54208,44352,44352,162624,154000,117,61600,61600,0,0,0,0,0,0,0,3000,0,0,0
10516,厄瑞玻斯分身,2031.png,ERBS0,ERBS0,24,3,140,112002001,0,37620000,938080,960960,77440,63360,63360,232320,220000,167,88000,88000,0,0,0,0,0,0,0,3000,0,0,0
10517,阿佩普,2029.png,APP1,APP1,24,1,140,100304001,0,26633250,664118,680316,54824,44856,44856,164472,155750,118,62300,62300,0,0,0,0,0,0,0,3000,0,0,0
10518,古墓祭祀,NPC11.png,NPC11,NPC11,24,2,140,112201001,0,38047500,948740,971880,78320,64080,64080,234960,222500,169,89000,89000,0,0,0,0,0,0,0,3000,0,0,0
10519,红眼巨魔,NPC12.png,NPC12,NPC12,24,1,140,100101001,0,29625750,738738,756756,60984,49896,49896,182952,173250,132,69300,69300,0,0,0,0,0,0,0,3000,0,0,0
10520,混沌之主,NPC44.png,NPC44,NPC44,24,3,140,100304001,0,42322500,1055340,1081080,87120,71280,71280,261360,247500,188,99000,99000,0,0,0,0,0,0,0,3000,0,0,0
10521,斯奇拉,NPC1.png,NPC1,NPC1,24,2,140,112201001,0,27231750,679042,695604,56056,45864,45864,168168,159250,121,63700,63700,0,0,0,0,0,0,0,3000,0,0,0
10522,黑翼天使,NPC9.png,NPC9,NPC9,24,3,140,100101001,0,38902500,970060,993720,80080,65520,65520,240240,227500,173,91000,91000,0,0,0,0,0,0,0,3000,0,0,0
10523,女巫猎手,NPC7.png,NPC7,NPC7,24,1,140,100304001,0,27531000,686504,703248,56672,46368,46368,170016,161000,122,64400,64400,0,0,0,0,0,0,0,3000,0,0,0
10524,法老魂,NPC29.png,NPC29,NPC29,24,2,140,112201001,0,39330000,980720,1004640,80960,66240,66240,242880,230000,175,92000,92000,0,0,0,0,0,0,0,3000,0,0,0
10525,墓地骑士,NPC13.png,NPC13,NPC13,24,3,140,100101001,0,27830250,693966,710892,57288,46872,46872,171864,162750,124,65100,65100,0,0,0,0,0,0,0,3000,0,0,0
10526,涅墨西斯分身,2019.png,NMXS2,NMXS2,24,1,140,112602001,0,39757500,991380,1015560,81840,66960,66960,245520,232500,177,93000,93000,0,0,0,0,0,0,0,3000,0,0,0
10527,骷髅审判官,NPC8.png,NPC8,NPC8,24,2,140,100110001,0,28129500,701428,718536,57904,47376,47376,173712,164500,125,65800,65800,0,0,0,0,0,0,0,3000,0,0,0
10528,炼魂铁匠,NPC11.png,NPC11,NPC11,24,3,140,112602001,0,40185000,1002040,1026480,82720,67680,67680,248160,235000,179,94000,94000,0,0,0,0,0,0,0,3000,0,0,0
10529,嗜血牧师,NPC15.png,NPC15,NPC15,24,1,140,112202001,0,31271625,779779,798798,64372,52668,52668,193116,182875,139,73150,73150,0,0,0,0,0,0,0,3000,0,0,0
10530,阿努比斯,2034.png,ANBS0,ANBS0,24,2,140,112901001,0,44673750,1113970,1141140,91960,75240,75240,275880,261250,199,104500,104500,0,0,0,0,0,0,0,3000,0,0,0
10531,狂暴僵尸,NPC9.png,NPC9,NPC9,24,3,140,112801001,0,28728000,716352,733824,59136,48384,48384,177408,168000,128,67200,67200,0,0,0,0,0,0,0,3000,0,0,0
10532,黑暗女神,NPC38.png,NPC38,NPC38,24,1,140,112902001,0,41040000,1023360,1048320,84480,69120,69120,253440,240000,182,96000,96000,0,0,0,0,0,0,0,3000,0,0,0
10533,无头骑士,NPC1.png,NPC1,NPC1,24,2,140,100302001,0,29027250,723814,741468,59752,48888,48888,179256,169750,129,67900,67900,0,0,0,0,0,0,0,3000,0,0,0
10534,矮人百夫长,NPC5.png,NPC5,NPC5,24,3,140,112801001,0,41467500,1034020,1059240,85360,69840,69840,256080,242500,184,97000,97000,0,0,0,0,0,0,0,3000,0,0,0
10535,弑君者,NPC9.png,NPC9,NPC9,24,1,140,112901001,0,29326500,731276,749112,60368,49392,49392,181104,171500,130,68600,68600,0,0,0,0,0,0,0,3000,0,0,0
10536,炎女,NPC30.png,NPC30,NPC30,24,2,140,112801001,0,41895000,1044680,1070160,86240,70560,70560,258720,245000,186,98000,98000,0,0,0,0,0,0,0,3000,0,0,0
10537,憎恶,NPC6.png,NPC6,NPC6,24,3,140,112902001,0,29625750,738738,756756,60984,49896,49896,182952,173250,132,69300,69300,0,0,0,0,0,0,0,3000,0,0,0
10538,堕落魔娘,2010.png,NBLS0,NBLS0,24,1,140,100302001,0,42322500,1055340,1081080,87120,71280,71280,261360,247500,188,99000,99000,0,0,0,0,0,0,0,3000,0,0,0
10539,巨狼加姆,NPC7.png,NPC7,NPC7,24,2,140,112801001,0,34413750,858130,879060,70840,57960,57960,212520,201250,153,80500,80500,0,0,0,0,0,0,0,3000,0,0,0
10540,灵魂收割者,NPC4.png,NPC4,NPC4,24,3,140,111801001,0,49162500,1225900,1255800,101200,82800,82800,303600,287500,219,115000,115000,0,0,0,0,0,0,0,3000,0,0,0
10541,黑暗精灵,NPC6.png,NPC6,NPC6,24,1,140,112202001,0,25621500,514228,525915,48546,39556,39556,145638,134850,88,47198,47198,0,0,0,0,0,0,0,3000,0,0,0
10542,斯芬克斯,2036.png,FTSS0,FTSS0,24,2,140,112901001,0,35340000,709280,725400,66960,54560,54560,200880,186000,121,65100,65100,0,0,0,0,0,0,0,3000,0,0,0
10543,黑暗精灵,NPC6.png,NPC6,NPC6,24,3,140,112801001,0,26448000,530816,542880,50112,40832,40832,150336,139200,90,48720,48720,0,0,0,0,0,0,0,3000,0,0,0
10544,半人马,NPC25.png,NPC25,NPC25,24,1,140,112902001,0,36480000,732160,748800,69120,56320,56320,207360,192000,125,67200,67200,0,0,0,0,0,0,0,3000,0,0,0
10545,怨灵,NPC6.png,NPC6,NPC6,24,2,140,111901001,0,27274500,547404,559845,51678,42108,42108,155034,143550,93,50243,50243,0,0,0,0,0,0,0,3000,0,0,0
10546,牛头怪,NPC4.png,NPC4,NPC4,24,3,140,100310001,0,37620000,755040,772200,71280,58080,58080,213840,198000,129,69300,69300,0,0,0,0,0,0,0,3000,0,0,0
10547,羊身人,NPC16.png,NPC16,NPC16,24,2,140,112202001,0,28101000,563992,576810,53244,43384,43384,159732,147900,96,51765,51765,0,0,0,0,0,0,0,3000,0,0,0
10548,鬼婆,NPC26.png,NPC26,NPC26,24,1,140,112901001,0,38760000,777920,795600,73440,59840,59840,220320,204000,133,71400,71400,0,0,0,0,0,0,0,3000,0,0,0
10549,怨灵,NPC6.png,NPC6,NPC6,24,3,140,112801001,0,31820250,638638,653153,60291,49126,49126,180873,167475,109,58616,58616,0,0,0,0,0,0,0,3000,0,0,0
10550,情炎夫人,2027.png,XWM0,XWM0,24,1,140,112902001,0,43890000,880880,900900,83160,67760,67760,249480,231000,150,80850,80850,0,0,0,0,0,0,0,3000,0,0,0
10551,灵魂撕裂者,NPC1.png,NPC1,NPC1,24,2,140,110201001,0,29754000,597168,610740,56376,45936,45936,169128,156600,102,54810,54810,0,0,0,0,0,0,0,3000,0,0,0
10552,死魂灵,NPC15.png,NPC15,NPC15,24,3,140,100302001,0,41040000,823680,842400,77760,63360,63360,233280,216000,140,75600,75600,0,0,0,0,0,0,0,3000,0,0,0
10553,蛇卫,NPC2.png,NPC2,NPC2,24,1,140,112202001,0,30580500,613756,627705,57942,47212,47212,173826,160950,105,56333,56333,0,0,0,0,0,0,0,3000,0,0,0
10554,努特分身,2011.png,NT0,NT0,24,2,140,112901001,0,42180000,846560,865800,79920,65120,65120,239760,222000,144,77700,77700,0,0,0,0,0,0,0,3000,0,0,0
10555,牛头怪,NPC4.png,NPC4,NPC4,24,3,140,112801001,0,31407000,630344,644670,59508,48488,48488,178524,165300,107,57855,57855,0,0,0,0,0,0,0,3000,0,0,0
10556,独眼巨人,NPC26.png,NPC26,NPC26,24,1,140,112902001,0,43320000,869440,889200,82080,66880,66880,246240,228000,148,79800,79800,0,0,0,0,0,0,0,3000,0,0,0
10557,古墓禁卫,NPC9.png,NPC9,NPC9,24,2,140,100109001,0,32233500,646932,661635,61074,49764,49764,183222,169650,110,59378,59378,0,0,0,0,0,0,0,3000,0,0,0
10558,墓穴游荡者,NPC6.png,NPC6,NPC6,24,3,140,100101001,0,44460000,892320,912600,84240,68640,68640,252720,234000,152,81900,81900,0,0,0,0,0,0,0,3000,0,0,0
10559,诅咒巨蝎,NPC4.png,NPC4,NPC4,24,1,140,112202001,0,36366000,729872,746460,68904,56144,56144,206712,191400,124,66990,66990,0,0,0,0,0,0,0,3000,0,0,0
10560,娜迦女妖,NPC27.png,NPC27,NPC27,24,2,140,112901001,0,50160000,1006720,1029600,95040,77440,77440,285120,264000,172,92400,92400,0,0,0,0,0,0,0,3000,0,0,0
10561,羊身人,NPC16.png,NPC16,NPC16,24,3,140,112801001,0,33473250,671814,687083,63423,51678,51678,190269,176175,115,61661,61661,0,0,0,0,0,0,0,3000,0,0,0
10562,熊娘,2007.png,XN0,XN0,24,1,140,112902001,0,46170000,926640,947700,87480,71280,71280,262440,243000,158,85050,85050,0,0,0,0,0,0,0,3000,0,0,0
10563,沙瀑死灵,NPC13.png,NPC13,NPC13,24,2,140,110501001,0,33886500,680108,695565,64206,52316,52316,192618,178350,116,62423,62423,0,0,0,0,0,0,0,3000,0,0,0
10564,墓室守卫者,NPC5.png,NPC5,NPC5,24,3,140,113301001,0,46740000,938080,959400,88560,72160,72160,265680,246000,160,86100,86100,0,0,0,0,0,0,0,3000,0,0,0
10565,虚空怨灵,NPC12.png,NPC12,NPC12,24,1,140,112202001,0,34299750,688402,704048,64989,52954,52954,194967,180525,117,63184,63184,0,0,0,0,0,0,0,3000,0,0,0
10566,尘世巨蟒,NPC22.png,NPC22,NPC22,24,2,140,112901001,0,47310000,949520,971100,89640,73040,73040,268920,249000,162,87150,87150,0,0,0,0,0,0,0,3000,0,0,0
10567,灵魂撕裂者,NPC1.png,NPC1,NPC1,24,3,140,112801001,0,34713000,696696,712530,65772,53592,53592,197316,182700,119,63945,63945,0,0,0,0,0,0,0,3000,0,0,0
10568,死亡女妖,NPC19.png,NPC19,NPC19,24,1,140,112902001,0,47880000,960960,982800,90720,73920,73920,272160,252000,164,88200,88200,0,0,0,0,0,0,0,3000,0,0,0
10569,索魂师,NPC16.png,NPC16,NPC16,24,2,140,110902001,0,38638875,775489,793114,73211,59653,59653,219632,203363,132,71177,71177,0,0,0,0,0,0,0,3000,0,0,0
10570,尼罗之子,NPC1.png,NPC1,NPC1,24,3,140,110201001,0,53295000,1069640,1093950,100980,82280,82280,302940,280500,182,98175,98175,0,0,0,0,0,0,0,3000,0,0,0
10571,沙之鹰,NPC8.png,NPC8,NPC8,24,1,140,100304001,0,35539500,713284,729495,67338,54868,54868,202014,187050,122,65468,65468,0,0,0,0,0,0,0,3000,0,0,0
10572,山姥,NPC15.png,NPC15,NPC15,24,2,140,112201001,0,49020000,983840,1006200,92880,75680,75680,278640,258000,168,90300,90300,0,0,0,0,0,0,0,3000,0,0,0
10573,文车妖,NPC8.png,NPC8,NPC8,24,3,140,100101001,0,35952750,721578,737978,68121,55506,55506,204363,189225,123,66229,66229,0,0,0,0,0,0,0,3000,0,0,0
10574,玉藻妖,NPC9.png,NPC9,NPC9,24,1,140,112901001,0,49590000,995280,1017900,93960,76560,76560,281880,261000,170,91350,91350,0,0,0,0,0,0,0,3000,0,0,0
10575,食尸恶魔,NPC13.png,NPC13,NPC13,24,2,140,100303001,0,36366000,729872,746460,68904,56144,56144,206712,191400,124,66990,66990,0,0,0,0,0,0,0,3000,0,0,0
10576,魅魔,2029.png,APP0,APP0,24,3,140,112002001,0,50160000,1006720,1029600,95040,77440,77440,285120,264000,172,92400,92400,0,0,0,0,0,0,0,3000,0,0,0
10577,莉莉丝,2029.png,APP0,APP0,24,1,140,100304001,0,36779250,738166,754943,69687,56782,56782,209061,193575,126,67751,67751,0,0,0,0,0,0,0,3000,0,0,0
10578,剧毒术士,NPC8.png,NPC8,NPC8,24,2,140,112201001,0,50730000,1018160,1041300,96120,78320,78320,288360,267000,174,93450,93450,0,0,0,0,0,0,0,3000,0,0,0
10579,鬼口,NPC2.png,NPC2,NPC2,24,3,140,100101001,0,40911750,821106,839768,77517,63162,63162,232551,215325,140,75364,75364,0,0,0,0,0,0,0,3000,0,0,0
10580,幼神女,2025.png,LHFR0,LHFR0,24,2,140,100304001,0,56430000,1132560,1158300,106920,87120,87120,320760,297000,193,103950,103950,0,0,0,0,0,0,0,3000,0,0,0
10581,牧魂人,NPC8.png,NPC8,NPC8,24,1,140,112201001,0,37605750,754754,771908,71253,58058,58058,213759,197925,129,69274,69274,0,0,0,0,0,0,0,3000,0,0,0
10582,恶灵总督,NPC13.png,NPC13,NPC13,24,3,140,100101001,0,51870000,1041040,1064700,98280,80080,80080,294840,273000,177,95550,95550,0,0,0,0,0,0,0,3000,0,0,0
10583,白骨公主,NPC4.png,NPC4,NPC4,24,1,140,100304001,0,38019000,763048,780390,72036,58696,58696,216108,200100,130,70035,70035,0,0,0,0,0,0,0,3000,0,0,0
10584,厄瑞玻斯,2031.png,ERBS0,ERBS0,24,2,140,112201001,0,52440000,1052480,1076400,99360,80960,80960,298080,276000,179,96600,96600,0,0,0,0,0,0,0,3000,0,0,0
10585,深渊巡视者,NPC14.png,NPC14,NPC14,24,3,140,100101001,0,38432250,771342,788873,72819,59334,59334,218457,202275,131,70796,70796,0,0,0,0,0,0,0,3000,0,0,0
10586,神女分身,2025.png,LHFR4,LHFR4,24,1,140,112602001,0,53010000,1063920,1088100,100440,81840,81840,301320,279000,181,97650,97650,0,0,0,0,0,0,0,3000,0,0,0
10587,恶灵骑士,NPC2.png,NPC2,NPC2,24,2,140,100110001,0,38845500,779636,797355,73602,59972,59972,220806,204450,133,71558,71558,0,0,0,0,0,0,0,3000,0,0,0
10588,腐化利维坦,NPC15.png,NPC15,NPC15,24,3,140,112602001,0,53580000,1075360,1099800,101520,82720,82720,304560,282000,183,98700,98700,0,0,0,0,0,0,0,3000,0,0,0
10589,深渊领主,NPC2.png,NPC2,NPC2,24,1,140,112202001,0,43184625,866723,886421,81824,66671,66671,245471,227288,148,79551,79551,0,0,0,0,0,0,0,3000,0,0,0
10590,地狱邪神,NPC39.png,NPC39,NPC39,24,2,140,112901001,0,59565000,1195480,1222650,112860,91960,91960,338580,313500,204,109725,109725,0,0,0,0,0,0,0,3000,0,0,0
10591,恶鬼,NPC7.png,NPC7,NPC7,24,3,140,112801001,0,39672000,796224,814320,75168,61248,61248,225504,208800,136,73080,73080,0,0,0,0,0,0,0,3000,0,0,0
10592,血婴,NPC19.png,NPC19,NPC19,24,1,140,112902001,0,54720000,1098240,1123200,103680,84480,84480,311040,288000,187,100800,100800,0,0,0,0,0,0,0,3000,0,0,0
10593,霜巨人,NPC8.png,NPC8,NPC8,24,2,140,100302001,0,40085250,804518,822803,75951,61886,61886,227853,210975,137,73841,73841,0,0,0,0,0,0,0,3000,0,0,0
10594,牛头怪,NPC4.png,NPC4,NPC4,24,3,140,112801001,0,55290000,1109680,1134900,104760,85360,85360,314280,291000,189,101850,101850,0,0,0,0,0,0,0,3000,0,0,0
10595,羊身人,NPC16.png,NPC16,NPC16,24,1,140,112901001,0,40498500,812812,831285,76734,62524,62524,230202,213150,139,74603,74603,0,0,0,0,0,0,0,3000,0,0,0
10596,厄瑞玻斯分身,2031.png,ERBS0,ERBS0,24,2,140,112801001,0,55860000,1121120,1146600,105840,86240,86240,317520,294000,191,102900,102900,0,0,0,0,0,0,0,3000,0,0,0
10597,骷髅骑士,NPC6.png,NPC6,NPC6,24,3,140,112902001,0,40911750,821106,839768,77517,63162,63162,232551,215325,140,75364,75364,0,0,0,0,0,0,0,3000,0,0,0
10598,阿耳戈斯,2022.png,BLDD0,BLDD0,24,1,140,100302001,0,56430000,1132560,1158300,106920,87120,87120,320760,297000,193,103950,103950,0,0,0,0,0,0,0,3000,0,0,0
10599,灵魂撕裂者,NPC1.png,NPC1,NPC1,24,2,140,112801001,0,47523750,953810,975488,90045,73370,73370,270135,250125,163,87544,87544,0,0,0,0,0,0,0,3000,0,0,0
10600,死魂灵,NPC15.png,NPC15,NPC15,24,3,140,111802001,0,65550000,1315600,1345500,124200,101200,101200,372600,345000,224,120750,120750,0,0,0,0,0,0,0,3000,0,0,0
10601,蛇卫,NPC2.png,NPC2,NPC2,24,1,145,112901001|100304001,0,28161556,544045,556135,54863,44636,44636,164610,151120,91,49983,49983,0,0,0,0,0,0,0,3000,0,0,0
10602,混沌之主,NPC44.png,NPC44,NPC44,24,2,145,112901001|111801001,0,37548741,725394,741514,73150,59515,59515,219480,201494,121,66644,66644,0,0,0,0,0,0,0,3000,0,0,0
10603,吸血鬼,NPC5.png,NPC5,NPC5,24,3,145,100304001|112202001,0,29069993,561595,574075,56632,46076,46076,169920,155995,94,51595,51595,0,0,0,0,0,0,0,3000,0,0,0
10604,无面女妖,NPC20.png,NPC20,NPC20,24,1,145,112101001|112102001,0,38759990,748793,765433,75510,61435,61435,226560,207994,125,68794,68794,0,0,0,0,0,0,0,3000,0,0,0
10605,古墓禁卫,NPC9.png,NPC9,NPC9,24,2,145,110201001|112301001,0,29978430,579145,592015,58402,47516,47516,175230,160870,97,53208,53208,0,0,0,0,0,0,0,3000,0,0,0
10606,墓穴游荡者,NPC6.png,NPC6,NPC6,24,3,145,112901001|112902001,0,39971240,772193,789353,77869,63355,63355,233640,214493,129,70943,70943,0,0,0,0,0,0,0,3000,0,0,0
10607,诅咒巨蝎,NPC4.png,NPC4,NPC4,24,1,145,112801001|111901001,0,30886867,596695,609955,60172,48956,48956,180540,165745,99,54820,54820,0,0,0,0,0,0,0,3000,0,0,0
10608,拉斐尔,2017.png,LFE0,LFE0,24,2,145,112902001|100310001,0,41182490,795593,813273,80229,65275,65275,240720,220993,133,73093,73093,0,0,0,0,0,0,0,3000,0,0,0
10609,骨龙,NPC11.png,NPC11,NPC11,24,1,145,110901001|110902001,0,34974835,675669,690684,68136,55435,55435,204435,187682,113,62075,62075,0,0,0,0,0,0,0,3000,0,0,0
10610,摄魂典狱长,2018.png,MNTLS0,MNTLS0,24,3,145,113301001|111202001,0,46633113,900892,920912,90848,73914,73914,272580,250242,150,82767,82767,0,0,0,0,0,0,0,3000,0,0,0
10611,食腐秃鹫,NPC6.png,NPC6,NPC6,24,2,145,112202001|112801001,0,32703742,631794,645834,63711,51836,51836,191160,175495,105,58045,58045,0,0,0,0,0,0,0,3000,0,0,0
10612,剧毒侍僧,NPC4.png,NPC4,NPC4,24,3,145,112901001|112902001,0,43604989,842393,861113,84948,69114,69114,254880,233993,140,77393,77393,0,0,0,0,0,0,0,3000,0,0,0
10613,暴乱之口,NPC6.png,NPC6,NPC6,24,1,145,112801001|110201001,0,33612179,649344,663774,65481,53276,53276,196470,180369,108,59657,59657,0,0,0,0,0,0,0,3000,0,0,0
10614,食人魔,NPC22.png,NPC22,NPC22,24,2,145,113301001|113302001,0,44816239,865792,885032,87308,71034,71034,261960,240493,144,79543,79543,0,0,0,0,0,0,0,3000,0,0,0
10615,地狱行刑官,NPC11.png,NPC11,NPC11,24,3,145,100208001|100302001,0,34520616,666894,681714,67251,54715,54715,201780,185244,111,61269,61269,0,0,0,0,0,0,0,3000,0,0,0
10616,黑龙王,NPC46.png,NPC46,NPC46,24,1,145,100302001|112901001,0,46027489,889192,908952,89668,72954,72954,269040,246992,148,81692,81692,0,0,0,0,0,0,0,3000,0,0,0
10617,络新妇,NPC17.png,NPC17,NPC17,24,2,145,112202001|112801001,0,35429054,684444,699654,69021,56155,56155,207090,190119,114,62882,62882,0,0,0,0,0,0,0,3000,0,0,0
10618,桥姬,NPC9.png,NPC9,NPC9,24,3,145,112901001|112902001,0,47238738,912592,932872,92028,74874,74874,276120,253492,152,83842,83842,0,0,0,0,0,0,0,3000,0,0,0
10619,红叶狩,NPC11.png,NPC11,NPC11,24,1,145,113201001|100302001,0,39971240,772193,789353,77869,63355,63355,233640,214493,129,70943,70943,0,0,0,0,0,0,0,3000,0,0,0
10620,尤利尔,2003.png,LXF0,LXF0,24,2,145,112201001|111702001,0,53294987,1029591,1052471,103826,84473,84473,311520,285991,172,94591,94591,0,0,0,0,0,0,0,3000,0,0,0
10621,黑白无常,NPC9.png,NPC9,NPC9,24,3,145,100302001|111801001,0,36791710,710769,726564,71675,58315,58315,215055,197431,118,65300,65300,0,0,0,0,0,0,0,3000,0,0,0
10622,莉莉丝,2024.png,LLS2,LLS2,24,1,145,100110001|112602001,0,49055613,947692,968752,95567,77754,77754,286740,263242,158,87067,87067,0,0,0,0,0,0,0,3000,0,0,0
10623,毛女,NPC10.png,NPC10,NPC10,24,2,145,100102001|100101001,0,37245928,719544,735534,72560,59035,59035,217710,199869,120,66106,66106,0,0,0,0,0,0,0,3000,0,0,0
10624,炼狱刽子手,NPC14.png,NPC14,NPC14,24,3,145,112602001|113301001,0,49661238,959391,980711,96747,78713,78713,290280,266492,160,88142,88142,0,0,0,0,0,0,0,3000,0,0,0
10625,深渊典狱长,NPC11.png,NPC11,NPC11,24,1,145,110201001|112301001,0,37700147,728319,744504,73445,59755,59755,220365,202306,121,66913,66913,0,0,0,0,0,0,0,3000,0,0,0
10626,尘世巨蟒,NPC22.png,NPC22,NPC22,24,2,145,113301001|112002001,0,50266863,971091,992671,97927,79673,79673,293820,269742,162,89217,89217,0,0,0,0,0,0,0,3000,0,0,0
10627,阿修罗,NPC6.png,NPC6,NPC6,24,3,145,110702001|112901001,0,38154366,737093,753473,74330,60475,60475,223020,204744,123,67719,67719,0,0,0,0,0,0,0,3000,0,0,0
10628,梦魔,NPC43.png,NPC43,NPC43,24,1,145,112002001|111801001,0,50872487,982791,1004631,99107,80633,80633,297360,272992,164,90292,90292,0,0,0,0,0,0,0,3000,0,0,0
10629,冥府斥候,NPC15.png,NPC15,NPC15,24,2,145,112901001|111702001,0,42469443,820455,838688,82736,67314,67314,248243,227899,137,75377,75377,0,0,0,0,0,0,0,3000,0,0,0
10630,骸骨巨人,NPC2.png,NPC2,NPC2,24,3,145,113301001|111202001,0,56625923,1093940,1118250,110315,89753,89753,330990,303866,182,100503,100503,0,0,0,0,0,0,0,3000,0,0,0
10631,腐化利维坦,NPC15.png,NPC15,NPC15,24,1,145,111702001|110301001,0,39062803,754643,771413,76100,61915,61915,228330,209619,126,69331,69331,0,0,0,0,0,0,0,3000,0,0,0
10632,黑翼天使,NPC9.png,NPC9,NPC9,24,2,145,112201001|100110001,0,52083737,1006191,1028551,101466,82553,82553,304440,279491,168,92441,92441,0,0,0,0,0,0,0,3000,0,0,0
10633,女巫猎手,NPC7.png,NPC7,NPC7,24,3,145,111901001|111002001,0,39517021,763418,780383,76985,62635,62635,230985,212056,127,70137,70137,0,0,0,0,0,0,0,3000,0,0,0
10634,乌列,2030.png,WL0,WL0,24,1,145,100110001|112901001,0,52689362,1017891,1040511,102646,83513,83513,307980,282741,170,93516,93516,0,0,0,0,0,0,0,3000,0,0,0
10635,炼狱刽子手,NPC14.png,NPC14,NPC14,24,2,145,100208001|100302001,0,39971240,772193,789353,77869,63355,63355,233640,214493,129,70943,70943,0,0,0,0,0,0,0,3000,0,0,0
10636,贝露丹迪,2022.png,BLDD1,BLDD1,24,3,145,112901001|111702001,0,53294987,1029591,1052471,103826,84473,84473,311520,285991,172,94591,94591,0,0,0,0,0,0,0,3000,0,0,0
10637,贝露丹迪,2022.png,BLDD1,BLDD1,24,1,145,100307001|113201001,0,40425459,780968,798323,78754,64075,64075,236295,216931,130,71750,71750,0,0,0,0,0,0,0,3000,0,0,0
10638,深渊典狱长,NPC11.png,NPC11,NPC11,24,2,145,112301001|112302001,0,53900612,1041291,1064431,105006,85433,85433,315060,289241,174,95666,95666,0,0,0,0,0,0,0,3000,0,0,0
10639,骷髅审判官,NPC8.png,NPC8,NPC8,24,3,145,113201001|100302001,0,44967645,868717,888022,87603,71274,71274,262845,241305,145,79811,79811,0,0,0,0,0,0,0,3000,0,0,0
10640,暗影尊者,NPC44.png,NPC44,NPC44,24,1,145,112201001|111702001,0,59956860,1158290,1184030,116804,95032,95032,350460,321740,193,106415,106415,0,0,0,0,0,0,0,3000,0,0,0
10641,炼魂铁匠,NPC11.png,NPC11,NPC11,24,2,145,100302001|111801001,0,41333896,798518,816263,80524,65515,65515,241605,221806,133,73362,73362,0,0,0,0,0,0,0,3000,0,0,0
10642,嗜血牧师,NPC15.png,NPC15,NPC15,24,3,145,100110001|112602001,0,55111861,1064691,1088351,107365,87353,87353,322140,295741,177,97816,97816,0,0,0,0,0,0,0,3000,0,0,0
10643,圣堂毁灭者,NPC14.png,NPC14,NPC14,24,1,145,111201001|111202001,0,41788115,807293,825233,81409,66234,66234,244260,224243,135,74168,74168,0,0,0,0,0,0,0,3000,0,0,0
10644,暗影尊者,NPC44.png,NPC44,NPC44,24,2,145,112602001|113301001,0,55717486,1076390,1100310,108545,88313,88313,325680,298991,179,98891,98891,0,0,0,0,0,0,0,3000,0,0,0
10645,冥府斥候,NPC15.png,NPC15,NPC15,24,3,145,110201001|112301001,0,42242333,816068,834203,82294,66954,66954,246915,226681,136,74974,74974,0,0,0,0,0,0,0,3000,0,0,0
10646,阿佩普,2029.png,APP1,APP1,24,1,145,113301001|112002001,0,56323111,1088090,1112270,109725,89273,89273,329220,302241,181,99966,99966,0,0,0,0,0,0,0,3000,0,0,0
10647,牧魂人,NPC8.png,NPC8,NPC8,24,2,145,110702001|112901001,0,42696552,824843,843173,83179,67674,67674,249570,229118,137,75780,75780,0,0,0,0,0,0,0,3000,0,0,0
10648,恶灵总督,NPC13.png,NPC13,NPC13,24,3,145,112901001|111702001,0,56928736,1099790,1124230,110905,90232,90232,332760,305491,183,101041,101041,0,0,0,0,0,0,0,3000,0,0,0
10649,白骨公主,NPC4.png,NPC4,NPC4,24,1,145,112002001|112201001,0,47465848,916979,937357,92470,75234,75234,277448,254711,153,84245,84245,0,0,0,0,0,0,0,3000,0,0,0
10650,阿佩普,2029.png,APP1,APP1,24,2,145,110102001|110201001,0,63287797,1222639,1249809,123293,100312,100312,369930,339615,204,112327,112327,0,0,0,0,0,0,0,3000,0,0,0
10651,腐化利维坦,NPC15.png,NPC15,NPC15,24,3,145,111702001|110301001,0,43604989,842393,861113,84948,69114,69114,254880,233993,140,77393,77393,0,0,0,0,0,0,0,3000,0,0,0
10652,法老魂,NPC29.png,NPC29,NPC29,24,1,145,112201001|100110001,0,58139986,1123190,1148150,113265,92152,92152,339840,311990,187,103190,103190,0,0,0,0,0,0,0,3000,0,0,0
10653,恶灵骑士,NPC2.png,NPC2,NPC2,24,2,145,111301001|111302001,0,44059208,851167,870082,85833,69834,69834,257535,236430,142,78199,78199,0,0,0,0,0,0,0,3000,0,0,0
