npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed,game_play_damage_add,game_play_damage_minus
213502,Glory Angel,NPC51.jpg,NPC51,YD0,32,2,200,110702001|100210001,0,5979699000,538173350,597970780,41175705,41175705,936462,936462,80715380,265764,47837592,292824048,150,150,200,200,2400,2400,2400,500,150,200,2001,5700,5700
214001,Little Devil,NPC19.jpg,NPC19,ZRNZ_YS1,32,3,200,100204001|112602001,0,11444400000,727056600,807841190,55627182,55627182,1265133,1265133,109044140,359040,64627200,402124800,150,150,200,200,2400,2400,2400,500,150,200,2001,5800,5800
214002,Faceless banshee,NPC20.jpg,NPC20,R_UR_PLUS_SH,32,1,200,100201001|112202001,0,11444400000,727056600,807841190,55627182,55627182,1265133,1265133,109044140,359040,64627200,402124800,150,150,200,200,2400,2400,2400,500,150,200,2001,5800,5800
214501,Earthly Giant,NPC22.jpg,NPC22,WN0,32,2,200,112602001|112901001,0,11554620000,1039916500,1155463410,58685742,58685742,1328391,1328391,114941330,378840,68759460,420891240,150,200,210,210,2500,2500,2500,510,150,210,2105,6000,6000
214502,Fire sacrifice,NPC31.jpg,NPC31,YXS0,32,2,200,112202001|115502001,0,10976889000,987920680,1097690230,55751454,55751454,1261974,1261974,109194260,359898,65321487,399846678,150,200,210,210,2500,2500,2500,510,150,210,2105,6000,6000
215001,Black Dragon,NPC46.jpg,NPC46,LB_UR_SH,32,3,200,100304001|112801001,0,20408160000,1296519280,1440577750,73166637,73166637,1656177,1656177,143303470,472320,85726080,533406720,150,200,210,210,2500,2500,2500,510,150,210,2105,6100,6100
215002,Fox Fairy,NPC31.jpg,NPC31,YXNM1,32,2,200,100109001|112602001,0,20408160000,1296519280,1440577750,73166637,73166637,1656177,1656177,143303470,472320,85726080,533406720,150,200,210,210,2500,2500,2500,510,150,210,2105,6100,6100
215501,Peacock banshee,NPC22.jpg,NPC22,YD0,32,3,200,112801001|112202001,0,14472958500,1302567060,1447297450,71845554,71845554,2090505,2090505,139388760,459459,84770187,518896288,150,250,230,230,2700,2700,2700,530,150,230,2208,6300,6300
215502,Horse Face,NPC37.jpg,NPC37,ZRNZ_YS1,32,1,200,112602001|112901001,0,13749310580,1237438710,1374932570,68253276,68253276,1985979,1985979,132419320,436486,80531676,492951468,150,250,230,230,2700,2700,2700,530,150,230,2208,6300,6300
216001,Venomous King,NPC25.jpg,NPC25,USER_MAIN_WSJ3,32,3,200,110201001|112301001,0,26314470000,1671743820,1857494040,92208198,92208198,2683002,2683002,178894660,589680,108795960,676952640,150,250,230,230,2700,2700,2700,530,150,230,2208,6400,6400
216002,Tree Essence,NPC23.jpg,NPC23,HFSTS0,32,1,200,112901001|112901001,0,26314470000,1671743820,1857494040,92208198,92208198,2683002,2683002,178894660,589680,108795960,676952640,150,250,230,230,2700,2700,2700,530,150,230,2208,6400,6400
216501,Shadow Sage,NPC44.jpg,NPC44,R_UR_PLUS_SH,32,2,200,100304001|100304001,0,17925600000,1613304920,1792561850,88043295,88043295,2869323,2869323,169996790,560175,104192550,637784700,150,300,240,240,2800,2800,2800,540,150,240,2312,6600,6600
216502,Witch,NPC24.jpg,NPC24,USER_GEJ_SH,32,2,200,112901001|110201001,0,17029320000,1532639680,1702933760,83641131,83641131,2725857,2725857,161496960,532166,98982924,605895466,150,300,240,240,2800,2800,2800,540,150,240,2312,6600,6600
217001,Snake Demon,NPC24.jpg,NPC24,HFSTS0,32,3,200,100304001|100307001,0,31660800000,2011393150,2234882300,109768263,109768263,3577338,3577338,211944060,698400,129902400,808281600,150,300,240,240,2800,2800,2800,540,150,240,2312,6700,6700
217002,Dark Dragon,NPC28.jpg,NPC28,YXS0,32,1,200,113301001|111202001,0,31660800000,2011393150,2234882300,109768263,109768263,3577338,3577338,211944060,698400,129902400,808281600,150,300,240,240,2800,2800,2800,540,150,240,2312,6700,6700
217501,Shadow Demon,NPC52.jpg,NPC52,HFSTS0,32,2,200,100307001|112901001,0,21544231500,1938981740,2154424950,103382331,103382331,3895716,3895716,198032890,652856,123389691,755294464,150,300,260,260,3000,3000,3000,560,150,260,2665,7200,7200
217502,Shadow Lady,NPC26.jpg,NPC26,YXS0,32,1,200,112901001|100304001,0,20467019930,1842032640,2046703700,98213214,98213214,3700929,3700929,188131240,620213,117220203,717529734,150,300,260,260,3000,3000,3000,560,150,260,2665,7200,7200
218001,Criminal God,NPC46.jpg,NPC46,MJL0,32,2,200,112901001|111801001,0,44394174000,2820337070,3133709020,150374298,150374298,5666496,5666496,288047830,949608,179475912,1116739008,150,300,260,260,3000,3000,3000,560,150,260,2665,7300,7300
218002,Eagle Head,NPC34.jpg,NPC34,YXS0,32,1,200,100304001|112202001,0,44394174000,2820337070,3133709020,150374298,150374298,5666496,5666496,288047830,949608,179475912,1116739008,150,300,260,260,3000,3000,3000,560,150,260,2665,7300,7300
218501,Naga Banshee,NPC27.jpg,NPC27,LB_UR_SH,32,2,200,100208001|100302001,0,27550828800,2479575660,2755085000,130977693,130977693,5439843,5439843,249689560,822413,156669639,959008090,150,300,270,270,3100,3100,3100,570,150,270,2884,7800,7800
218502,Beihai Demon,NPC30.jpg,NPC30,YD0,32,2,200,112202001|112801001,0,26173287360,2355596870,2617330750,124428810,124428810,5167851,5167851,237205090,781292,148836159,911057694,150,300,270,270,3100,3100,3100,570,150,270,2884,7800,7800
219001,Yan,NPC30.jpg,NPC30,HFSTS0,32,1,200,112901001|112902001,0,53223192000,3381239530,3756934090,178605948,178605948,7417965,7417965,340485770,1121472,213640416,1329318144,150,300,270,270,3100,3100,3100,570,150,270,2884,7900,7900
219002,Witch Elf,NPC18.jpg,NPC18,USER_HF,32,2,200,112801001|111901001,0,53223192000,3381239530,3756934090,178605948,178605948,7417965,7417965,340485770,1121472,213640416,1329318144,150,300,270,270,3100,3100,3100,570,150,270,2884,7900,7900
219501,Red snake witch,NPC31.jpg,NPC31,HFSTS0,32,3,200,112902001|100310001,0,36100350000,3249032820,3610037630,170404323,170404323,7955772,7955772,322239060,1061775,203860800,1247875200,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
219502,Ogre,NPC22.jpg,NPC22,MJL0,32,2,200,112201001|111702001,0,34295332500,3086581180,3429535750,161884107,161884107,7557984,7557984,306127110,1008686,193667760,1185481440,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
220001,Female Warfare,NPC33.jpg,NPC33,YXS0,32,1,200,100310001|112901001,0,61990500000,3938221600,4375803180,206550696,206550696,9643359,9643359,390592800,1287000,247104000,1537536000,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
220002,Sky Dog,NPC32.jpg,NPC32,LB_UR_SH,32,2,200,112202001|112801001,0,61990500000,3938221600,4375803180,206550696,206550696,9643359,9643359,390592800,1287000,247104000,1537536000,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
300501,Fire sacrifice,NPC31.jpg,NPC31,WL_SP,32,3,200,114001001|111402001,0,904915440,81442540,90491830,10645233,10645233,145647,145647,21198910,69609,11798706,72222374,150,150,130,130,1700,1700,1700,430,150,130,1144,4500,4500
300502,Yan,NPC30.jpg,NPC30,YXNM1,32,1,200,113301001|113302001,0,859669670,77370400,85967230,10112970,10112970,138363,138363,20138970,66129,11208771,68611260,150,150,130,130,1700,1700,1700,430,150,130,1144,4500,4500
300503,Venomous King,NPC25.jpg,NPC25,YD0,32,2,200,110201001|112202001,0,814423900,73298280,81442650,9580710,9580710,131082,131082,19079020,62648,10618836,65000146,150,150,130,130,1700,1700,1700,430,150,130,1144,4500,4500
301001,Dark Goddess,NPC38.jpg,NPC38,ZRNZ_YS1,32,3,200,100302001|112901001,0,1695158400,107692610,119658610,14076339,14076339,192588,192588,28031620,92045,15601593,97076582,150,150,130,130,1700,1700,1700,430,150,130,1144,4600,4600
301002,Famine Knight,NPC11.jpg,NPC11,USER_HF,32,3,200,112202001|112801001,0,1695158400,107692610,119658610,14076339,14076339,192588,192588,28031620,92045,15601593,97076582,150,150,130,130,1700,1700,1700,430,150,130,1144,4600,4600
301003,Death Knight,NPC10.jpg,NPC10,USER_GEJ_SH,32,1,200,112202001|115502001,0,1695158400,107692610,119658610,14076339,14076339,192588,192588,28031620,92045,15601593,97076582,150,150,130,130,1700,1700,1700,430,150,130,1144,4600,4600
301501,Eye of Samsara,NPC16.jpg,NPC16,BMH_HS_SH,32,2,200,113201001|100302001,0,1019696040,91772790,101969890,11574636,11574636,174774,174774,23005570,75533,12916152,79062498,150,150,140,140,1800,1800,1800,440,150,140,1196,4600,4600
301502,Kappa Virginis,NPC6.jpg,NPC6,SDNS0,32,1,200,112202001|100110001,0,968711240,87184150,96871400,10995903,10995903,166035,166035,21855280,71756,12270345,75109378,150,150,140,140,1800,1800,1800,440,150,140,1196,4600,4600
301503,Ear of Stasis,NPC16.jpg,NPC16,HFSTS0,32,2,200,100302001|111801001,0,917726440,82595510,91772900,10417173,10417173,157299,157299,20705000,67980,11624535,71156238,150,150,140,140,1800,1800,1800,440,150,140,1196,4600,4600
302001,Mouth of Rebellion,NPC6.jpg,NPC6,YXS0,32,3,200,100110001|112602001,0,1910174400,121352450,134836220,15305304,15305304,231105,231105,30420580,99878,17079207,106270618,150,150,140,140,1800,1800,1800,440,150,140,1196,4700,4700
302002,Jorogumo,NPC17.jpg,NPC17,MJL0,32,1,200,113202001|112901001,0,1910174400,121352450,134836220,15305304,15305304,231105,231105,30420580,99878,17079207,106270618,150,150,140,140,1800,1800,1800,440,150,140,1196,4700,4700
302003,Kappa,NPC12.jpg,NPC12,HFSTS0,32,2,200,112602001|113301001,0,1910174400,121352450,134836220,15305304,15305304,231105,231105,30420580,99878,17079207,106270618,150,150,140,140,1800,1800,1800,440,150,140,1196,4700,4700
302501,Doombringer,NPC8.jpg,NPC8,MJL0,32,3,200,113301001|112002001,0,1599523200,143957280,159952690,14407059,14407059,209727,209727,28603230,94090,16230456,99350064,150,150,150,150,1900,1900,1900,450,150,150,1440,4800,4800
302502,Plague Knight,NPC17.jpg,NPC17,HFSTS0,32,2,200,110702001|112901001,0,1519547040,136759400,151955060,13686705,13686705,199242,199242,27173080,89385,15418932,94382560,150,150,150,150,1900,1900,1900,450,150,150,1440,4800,4800
302503,War Knight,NPC1.jpg,NPC1,YXS0,32,3,200,112002001|111801001,0,1439570880,129561540,143957420,12966351,12966351,188754,188754,25742920,84681,14607411,89415058,150,150,150,150,1900,1900,1900,450,150,150,1440,4800,4800
303001,Kitsunebi,NPC11.jpg,NPC11,LB_UR_SH,32,1,200,112902001|113501001,0,2996352000,190356720,211507690,19050654,19050654,277326,277326,37822460,124416,21461760,133539840,150,150,150,150,1900,1900,1900,450,150,150,1440,4900,4900
303002,Jorogumo,NPC17.jpg,NPC17,YXNM1,32,2,200,112002001|112201001,0,2996352000,190356720,211507690,19050654,19050654,277326,277326,37822460,124416,21461760,133539840,150,150,150,150,1900,1900,1900,450,150,150,1440,4900,4900
303003,Hashihime,NPC3.jpg,NPC3,YD0,32,1,200,111702001|110301001,0,2996352000,190356720,211507690,19050654,19050654,277326,277326,37822460,124416,21461760,133539840,150,150,150,150,1900,1900,1900,450,150,150,1440,4900,4900
303501,Momiji,NPC11.jpg,NPC11,ZRNZ_YS1,32,2,200,112201001|100110001,0,2049062400,184415850,204906680,17974452,17974452,293619,293619,35603230,117089,20373534,124710720,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
303502,Tamamo no Mae,NPC9.jpg,NPC9,CE0,32,1,200,111901001|111002001,0,1946609280,175195050,194661350,17075730,17075730,278940,278940,33823060,111235,19354857,118475182,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
303503,Asmodeus,NPC7.jpg,NPC7,HFSTS0,32,2,200,115702001|112802001,0,1844156160,165974260,184416010,16177008,16177008,264258,264258,32042900,105380,18336183,112239664,150,150,160,160,2000,2000,2000,460,150,160,1500,4900,4900
304001,Scythe-wielding Demon,NPC9.jpg,NPC9,R_UR_PLUS_SH,32,3,200,100307001|113201001,0,3838464000,243855660,270950990,23767872,23767872,388257,388257,47078640,154829,26940210,167627980,150,150,160,160,2000,2000,2000,460,150,160,1500,5000,5000
304002,Fallen Angel,NPC4.jpg,NPC4,WN0,32,1,200,112301001|112302001,0,3838464000,243855660,270950990,23767872,23767872,388257,388257,47078640,154829,26940210,167627980,150,150,160,160,2000,2000,2000,460,150,160,1500,5000,5000
304003,Plague Chanter,NPC17.jpg,NPC17,MJL0,32,2,200,112202001|115502001,0,3838464000,243855660,270950990,23767872,23767872,388257,388257,47078640,154829,26940210,167627980,150,150,160,160,2000,2000,2000,460,150,160,1500,5000,5000
304501,Frost Giant,NPC8.jpg,NPC8,YXS0,32,3,200,112202001|100110001,0,3383392320,304505620,338339840,24730833,24730833,402675,402675,48923110,161114,28275492,173080286,150,150,170,170,2100,2100,2100,470,150,170,1664,5100,5100
304502,Minotaur,NPC4.jpg,NPC4,LB_UR_SH,32,2,200,100302001|111801001,0,3214222700,289280330,321422850,23494290,23494290,382542,382542,46476950,153058,26861721,164426284,150,150,170,170,2100,2100,2100,470,150,170,1664,5100,5100
304503,Faun,NPC16.jpg,NPC16,WL_SP,32,3,200,100110001|112602001,0,3045053090,274055060,304505860,22257750,22257750,362409,362409,44030800,145003,25447944,155772260,150,150,170,170,2100,2100,2100,470,150,170,1664,5100,5100
305001,Evil Governer,NPC13.jpg,NPC13,ZRNZ_YS1,32,3,200,111201001|111202001,0,6338035200,402652060,447391520,32701929,32701929,532464,532464,64691710,213043,37389081,232643174,150,150,170,170,2100,2100,2100,470,150,170,1664,5200,5200
305002,White Bone Princess,NPC4.jpg,NPC4,CE0,32,1,200,113202001|112901001,0,6338035200,402652060,447391520,32701929,32701929,532464,532464,64691710,213043,37389081,232643174,150,150,170,170,2100,2100,2100,470,150,170,1664,5200,5200
305003,Evil Knight,NPC2.jpg,NPC2,USER_MAIN_WSJ3,32,2,200,112602001|113301001,0,6338035200,402652060,447391520,32701929,32701929,532464,532464,64691710,213043,37389081,232643174,150,150,170,170,2100,2100,2100,470,150,170,1664,5200,5200
305501,Eye of Samsara,NPC16.jpg,NPC16,HFSTS0,32,1,200,113301001|112002001,0,4598298870,413847280,459830650,32316042,32316042,688575,688575,63486460,209014,37308927,228375848,150,150,190,190,2300,2300,2300,490,150,190,1760,5400,5400
305502,Blackwing Angel,NPC9.jpg,NPC9,WN0,32,2,200,110702001|112901001,0,4368383930,393154920,436839120,30700239,30700239,654147,654147,60312130,198563,35443479,216957050,150,150,190,190,2300,2300,2300,490,150,190,1760,5400,5400
305503,Witch Hunter,NPC7.jpg,NPC7,USER_HF,32,3,200,111602001|112001001,0,4138468980,372462550,413847590,29084439,29084439,619716,619716,57137820,188112,33578031,205538252,150,150,190,190,2300,2300,2300,490,150,190,1760,5400,5400
306001,Skeleton Judge,NPC8.jpg,NPC8,USER_GEJ_SH,32,1,200,112902001|113501001,0,8613893200,547236070,608040530,42731958,42731958,910512,910512,83949040,276382,49334115,306967830,150,150,190,190,2300,2300,2300,490,150,190,1760,5500,5500
306002,Mammoth Giant,NPC4.jpg,NPC4,BMH_HS_SH,32,3,200,112002001|112201001,0,8613893200,547236070,608040530,42731958,42731958,910512,910512,83949040,276382,49334115,306967830,150,150,190,190,2300,2300,2300,490,150,190,1760,5500,5500
306003,Evil Knight,NPC2.jpg,NPC2,YXNM1,32,1,200,111702001|110301001,0,8613893200,547236070,608040530,42731958,42731958,910512,910512,83949040,276382,49334115,306967830,150,150,190,190,2300,2300,2300,490,150,190,1760,5500,5500
306501,Nightmare Weaver,NPC7.jpg,NPC7,YD0,32,2,200,112201001|100110001,0,9104040000,819364190,910405200,46859658,46859658,956757,956757,92047840,303468,54624240,334366560,150,200,200,200,2400,2400,2400,500,150,200,1943,5700,5700
306502,Ripper,NPC13.jpg,NPC13,ZRNZ_YS1,32,3,200,111301001|111302001,0,8648838000,778395990,864884930,44516673,44516673,908919,908919,87445450,288295,51893028,317648232,150,200,200,200,2400,2400,2400,500,150,200,1943,5700,5700
306503,Lady of Snow,NPC10.jpg,NPC10,CE0,32,1,200,115702001|112802001,0,8193636000,737427780,819364680,42173691,42173691,861081,861081,82843050,273121,49161816,300929904,150,200,200,200,2400,2400,2400,500,150,200,1943,5700,5700
307001,Mist Walker,NPC10.jpg,NPC10,MJL0,32,3,200,100203001|100307001,0,17054400000,1083456790,1203841580,61963182,61963182,1265133,1265133,121716140,401280,72230400,449433600,150,200,200,200,2400,2400,2400,500,150,200,1943,5800,5800
307002,Mandrill,NPC12.jpg,NPC12,HFSTS0,32,3,200,112901001|111702001,0,17054400000,1083456790,1203841580,61963182,61963182,1265133,1265133,121716140,401280,72230400,449433600,150,200,200,200,2400,2400,2400,500,150,200,1943,5800,5800
307003,Plague Follower,NPC4.jpg,NPC4,YXS0,32,2,200,100307001|113201001,0,17054400000,1083456790,1203841580,61963182,61963182,1265133,1265133,121716140,401280,72230400,449433600,150,200,200,200,2400,2400,2400,500,150,200,1943,5800,5800
307501,Mad Disciple,NPC9.jpg,NPC9,LB_UR_SH,32,1,200,111401001|111402001,0,13006743750,1170607660,1300675810,64567083,64567083,1878723,1878723,125267670,412913,76182357,466328372,150,250,230,230,2700,2700,2700,530,150,230,2144,6300,6300
307502,Fox Fairy,NPC31.jpg,NPC31,ZRNZ_YS1,32,2,200,112202001|115502001,0,12356406570,1112077270,1235642020,61338726,61338726,1784790,1784790,119004290,392267,72373236,443011936,150,250,230,230,2700,2700,2700,530,150,230,2144,6300,6300
307503,Peacock banshee,NPC22.jpg,NPC22,CE0,32,3,200,112202001|100110001,0,11706069380,1053546890,1170608230,58110372,58110372,1690851,1690851,112740900,371621,68564121,419695522,150,250,230,230,2700,2700,2700,530,150,230,2144,6300,6300
308001,Horse Face,NPC37.jpg,NPC37,USER_MAIN_WSJ3,32,1,200,100302001|111802001,0,24365250000,1547910950,1719901900,85377960,85377960,2484264,2484264,165643200,546000,100737000,626808000,150,250,230,230,2700,2700,2700,530,150,230,2144,6400,6400
308002,Venomous King,NPC25.jpg,NPC25,R_UR_PLUS_SH,32,3,200,100110001|112902001,0,24365250000,1547910950,1719901900,85377960,85377960,2484264,2484264,165643200,546000,100737000,626808000,150,250,230,230,2700,2700,2700,530,150,230,2144,6400,6400
308003,Tree Essence,NPC23.jpg,NPC23,WN0,32,1,200,111001001|112502001,0,24365250000,1547910950,1719901900,85377960,85377960,2484264,2484264,165643200,546000,100737000,626808000,150,250,230,230,2700,2700,2700,530,150,230,2144,6400,6400
308501,Shadow Sage,NPC44.jpg,NPC44,USER_HF,32,2,200,115101001|115102001,0,20107949400,1809716280,2010796620,96490173,96490173,3636003,3636003,184830690,609332,115163709,704941498,150,300,260,260,3000,3000,3000,560,150,260,2592,7200,7200
308502,Shadow Demon,NPC52.jpg,NPC52,MJL0,32,2,200,113201001|100302001,0,19102551930,1719230470,1910256790,91665663,91665663,3454203,3454203,175589150,578865,109405524,669694418,150,300,260,260,3000,3000,3000,560,150,260,2592,7200,7200
308503,Shadow Lady,NPC26.jpg,NPC26,HFSTS0,32,1,200,112202001|100110001,0,18097154460,1628744660,1809716950,86841156,86841156,3272403,3272403,166347620,548399,103647342,634447358,150,300,260,260,3000,3000,3000,560,150,260,2592,7200,7200
309001,Criminal God,NPC46.jpg,NPC46,YXS0,32,2,200,100302001|111801001,0,37667784000,2393013260,2658904620,127590312,127590312,4807938,4807938,244404220,805728,152282592,947536128,150,300,260,260,3000,3000,3000,560,150,260,2592,7300,7300
309002,Eagle Head,NPC34.jpg,NPC34,WL_SP,32,1,200,100110001|112602001,0,37667784000,2393013260,2658904620,127590312,127590312,4807938,4807938,244404220,805728,152282592,947536128,150,300,260,260,3000,3000,3000,560,150,260,2592,7300,7300
309003,Naga Banshee,NPC27.jpg,NPC27,YXNM1,32,2,200,110201001|112301001,0,37667784000,2393013260,2658904620,127590312,127590312,4807938,4807938,244404220,805728,152282592,947536128,150,300,260,260,3000,3000,3000,560,150,260,2592,7300,7300
309501,Dragon Priest,NPC16.jpg,NPC16,YXS0,32,1,200,112602001|113301001,0,28695150000,2582564460,2869516910,134711811,134711811,5796834,5796834,255893220,843975,162043200,991900800,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
309502,Beria,NPC8.jpg,NPC8,LB_UR_SH,32,2,200,100102001|100101001,0,27260392500,2453436230,2726041070,127976220,127976220,5506995,5506995,243098560,801776,153941040,942305760,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
309503,Enenra,NPC4.jpg,NPC4,WL_SP,32,3,200,113301001|112002001,0,25825635000,2324308010,2582565230,121240632,121240632,5217153,5217153,230303900,759578,145838880,892710720,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
310001,Frost Dragon,NPC1.jpg,NPC1,YXNM1,32,1,200,110702001|112901001,0,41106000000,2276640840,2529601690,118754214,118754214,5110158,5110158,225580800,744000,142848000,1285632000,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
310002,Witch Hunter,NPC7.jpg,NPC7,USER_HF,32,3,200,113301001|111202001,0,41106000000,2276640840,2529601690,118754214,118754214,5110158,5110158,225580800,744000,142848000,1285632000,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
310003,Skeleton Judge,NPC8.jpg,NPC8,USER_GEJ_SH,32,1,200,112901001|111702001,0,41106000000,2276640840,2529601690,118754214,118754214,5110158,5110158,225580800,744000,142848000,1285632000,150,300,280,280,3200,3200,3200,580,150,280,2920,8000,8000
