npc_id,name,avatar_path,spine_name,role,quality,star,job,level,skill_id_list,fight_value,max_hp,min_attack,max_attack,defend,defend_ignore_level,physc_def,magic_def,hit,dehit,crit,decrit,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
3299,Death Psychic,NPC40.png,NPC40,3,6,5,2,156,113102001,9919127,2376000,392400,392400,78350,78350,196200,196200,69200,28950,253900,115000,0,0,0,50,0,0,0,100,0,0,0
3300,Sand Stalker,NPC41.png,NPC41,3,6,5,1,156,111502001,11815402,2400000,400000,400000,80000,80000,200000,200000,70000,30000,260000,120000,0,0,0,100,50,100,100,150,0,0,0
3301,Fathom Lurker,NPC45.png,NPC45,3,6,5,3,156,112401001,11848486,2424000,399600,399600,79650,79650,199800,199800,70400,29450,258100,117000,0,0,0,100,60,120,120,150,0,0,0
3302,Dragon Priest,NPC46.png,NPC46,3,6,5,2,157,113101001,11983350,2448000,403200,403200,80300,80300,201600,201600,71000,29700,260200,118000,0,0,0,100,70,140,140,150,0,0,0
3303,Beria,NPC47.png,NPC47,3,6,5,1,157,111501001,12151951,2472000,406800,406800,80950,80950,203400,203400,71600,29950,262300,119000,0,0,0,100,80,160,160,150,0,0,0
3304,Asmodeus,NPC48.png,NPC48,3,6,5,3,157,111101001,12288134,2496000,410400,410400,81600,81600,205200,205200,72200,30200,264400,120000,0,0,0,100,90,180,180,150,0,0,0
3305,Scythe-wielding Demon,NPC49.png,NPC49,3,6,5,2,158,113402001,12458642,2520000,414000,414000,82250,82250,207000,207000,72800,30450,266500,121000,0,0,0,100,100,200,200,150,0,0,0
3306,Fallen Angel,NPC50.png,NPC50,3,6,5,1,158,113002001,12596143,2544000,417600,417600,82900,82900,208800,208800,73400,30700,268600,122000,0,0,0,100,110,220,220,150,0,0,0
3307,Frost Reaver,NPC51.png,NPC51,3,6,5,3,158,111102001,12768558,2568000,421200,421200,83550,83550,210600,210600,74000,30950,270700,123000,0,0,0,100,120,240,240,150,0,0,0
3308,Frost Giant,NPC52.png,NPC52,3,6,5,2,159,113102001,12907377,2592000,424800,424800,84200,84200,212400,212400,74600,31200,272800,124000,0,0,0,100,130,260,260,150,0,0,0
3309,Vicious Wolf,NPC18.png,NPC18,3,6,5,1,159,113001001,13081699,2616000,428400,428400,84850,84850,214200,214200,75200,31450,274900,125000,0,0,0,100,140,280,280,150,0,0,0
3310,Crimson Raven,NPC19.png,NPC19,3,6,5,3,159,112401001,13221838,2640000,432000,432000,85500,85500,216000,216000,75800,31700,277000,126000,0,0,0,100,150,300,300,150,0,0,0
3311,Viking Pirate,NPC20.png,NPC20,3,6,5,2,160,113101001,13398066,2664000,435600,435600,86150,86150,217800,217800,76400,31950,279100,127000,0,0,0,100,160,320,320,150,0,0,0
3312,Frost Spider,NPC21.png,NPC21,3,6,5,1,160,111501001,13539523,2688000,439200,439200,86800,86800,219600,219600,77000,32200,281200,128000,0,0,0,100,170,340,340,150,0,0,0
3313,Frost Troll,NPC22.png,NPC22,3,6,5,3,160,111101001,13717659,2712000,442800,442800,87450,87450,221400,221400,77600,32450,283300,129000,0,0,0,100,180,360,360,150,0,0,0
3314,The Others,NPC23.png,NPC23,3,6,5,2,161,113402001,13860435,2736000,446400,446400,88100,88100,223200,223200,78200,32700,285400,130000,0,0,0,100,190,380,380,150,0,0,0
3315,Frost Wraith,NPC24.png,NPC24,3,6,5,1,161,113002001,14040477,2760000,450000,450000,88750,88750,225000,225000,78800,32950,287500,131000,0,0,0,100,200,400,400,150,0,0,0
3316,Tundra Wolf,NPC25.png,NPC25,3,6,5,3,161,111102001,14184571,2784000,453600,453600,89400,89400,226800,226800,79400,33200,289600,132000,0,0,0,100,210,420,420,150,0,0,0
3317,Snow Bear,NPC26.png,NPC26,3,6,5,2,162,113102001,14366520,2808000,457200,457200,90050,90050,228600,228600,80000,33450,291700,133000,0,0,0,100,220,440,440,150,0,0,0
3318,Mammoth Giant,NPC27.png,NPC27,3,6,5,1,162,111502001,14511933,2832000,460800,460800,90700,90700,230400,230400,80600,33700,293800,134000,0,0,0,100,230,460,460,150,0,0,0
3319,Zombie,NPC28.png,NPC28,3,6,5,3,162,112401001,14695788,2856000,464400,464400,91350,91350,232200,232200,81200,33950,295900,135000,0,0,0,100,240,480,480,150,0,0,0
3320,Plague Spirit,NPC29.png,NPC29,3,6,5,2,163,113101001,14842520,2880000,468000,468000,92000,92000,234000,234000,81800,34200,298000,136000,0,0,0,100,250,500,500,150,0,0,0
3321,Dwarf Bandit,NPC30.png,NPC30,3,6,5,1,163,111501001,15028282,2904000,471600,471600,92650,92650,235800,235800,82400,34450,300100,137000,0,0,0,100,260,520,520,150,0,0,0
3322,Raven Hag,NPC31.png,NPC31,3,6,5,3,163,111101001,15176332,2928000,475200,475200,93300,93300,237600,237600,83000,34700,302200,138000,0,0,0,100,270,540,540,150,0,0,0
3323,黑暗守望者,NPC39.png,NPC39,3,6,5,2,164,113402001,15364002,2952000,478800,478800,93950,93950,239400,239400,83600,34950,304300,139000,0,0,0,100,280,560,560,150,0,0,0
3324,Oblivion Guadian,NPC32.png,NPC32,3,6,5,1,164,113002001,15513371,2976000,482400,482400,94600,94600,241200,241200,84200,35200,306400,140000,0,0,0,100,290,580,580,150,0,0,0
3325,Frost Dragon,NPC33.png,NPC33,3,6,5,3,164,112501001,15702946,3000000,486000,486000,95250,95250,243000,243000,84800,35450,308500,141000,0,0,0,100,300,600,600,150,0,0,0
3326,Primodial Dragon,NPC34.png,NPC34,3,6,5,2,165,113401001,15853634,3024000,489600,489600,95900,95900,244800,244800,85400,35700,310600,142000,0,0,0,100,310,620,620,150,0,0,0
3327,Dragon Priest,NPC35.png,NPC35,3,6,5,1,165,111502001,16045116,3048000,493200,493200,96550,96550,246600,246600,86000,35950,312700,143000,0,0,0,100,320,640,640,150,0,0,0
3328,World Devourer,NPC36.png,NPC36,3,6,5,3,165,111102001,16197123,3072000,496800,496800,97200,97200,248400,248400,86600,36200,314800,144000,0,0,0,100,330,660,660,150,0,0,0
3329,Pale Lady,NPC37.png,NPC37,3,6,5,2,166,113401001,16390512,3096000,500400,500400,97850,97850,250200,250200,87200,36450,316900,145000,0,0,0,100,340,680,680,150,0,0,0
3330,Headless Knight,NPC38.png,NPC38,3,6,5,1,166,113001001,16543837,3120000,504000,504000,98500,98500,252000,252000,87800,36700,319000,146000,0,0,0,100,350,700,700,150,0,0,0
3331,Dwarf Centurion,NPC39.png,NPC39,3,6,5,3,166,112401001,16739133,3144000,507600,507600,99150,99150,253800,253800,88400,36950,321100,147000,0,0,0,100,360,720,720,150,0,0,0
3332,Kingslayer,NPC40.png,NPC40,3,6,5,2,167,113101001,16893777,3168000,511200,511200,99800,99800,255600,255600,89000,37200,323200,148000,0,0,0,100,370,740,740,150,0,0,0
3333,Garm,NPC41.png,NPC41,3,6,5,1,167,111501001,17090979,3192000,514800,514800,100450,100450,257400,257400,89600,37450,325300,149000,0,0,0,100,380,760,760,150,0,0,0
3334,Soul Reaper,NPC42.png,NPC42,3,6,5,3,167,111101001,17246942,3216000,518400,518400,101100,101100,259200,259200,90200,37700,327400,150000,0,0,0,100,390,780,780,150,0,0,0
3335,Havenl,NPC43.png,NPC43,3,6,5,2,168,113402001,17446052,3240000,522000,522000,101750,101750,261000,261000,90800,37950,329500,151000,0,0,0,100,400,800,800,150,0,0,0
3336,Kree the Bloodskull,NPC44.png,NPC44,3,6,5,1,168,113002001,17603333,3264000,525600,525600,102400,102400,262800,262800,91400,38200,331600,152000,0,0,0,100,410,820,820,150,0,0,0
3337,Luke Blacktooth,NPC45.png,NPC45,3,6,5,3,168,111102001,17761126,3288000,529200,529200,103050,103050,264600,264600,92000,38450,333700,153000,0,0,0,100,420,840,840,150,0,0,0
3338,Edward,NPC46.png,NPC46,3,6,5,2,169,113102001,17919432,3312000,532800,532800,103700,103700,266400,266400,92600,38700,335800,154000,0,0,0,100,430,860,860,150,0,0,0
3339,Night Patroller,NPC47.png,NPC47,3,6,5,1,169,113001001,18078251,3336000,536400,536400,104350,104350,268200,268200,93200,38950,337900,155000,0,0,0,100,440,880,880,150,0,0,0
3340,Demonized Cleric,NPC48.png,NPC48,3,6,5,3,169,112401001,18237582,3360000,540000,540000,105000,105000,270000,270000,93800,39200,340000,156000,0,0,0,100,450,900,900,150,0,0,0
3341,White Bone Spirit,NPC49.png,NPC49,3,6,5,2,170,113101001,18397424,3384000,543600,543600,105650,105650,271800,271800,94400,39450,342100,157000,0,0,0,100,460,920,920,150,0,0,0
3342,Pheasant Spirit,NPC50.png,NPC50,3,6,5,1,170,111501001,18557779,3408000,547200,547200,106300,106300,273600,273600,95000,39700,344200,158000,0,0,0,100,470,940,940,150,0,0,0
3343,Lady Boulder,NPC51.png,NPC51,3,6,5,3,170,111101001,18718647,3432000,550800,550800,106950,106950,275400,275400,95600,39950,346300,159000,0,0,0,100,480,960,960,150,0,0,0
3344,Pipa Spirit,NPC52.png,NPC52,3,6,5,2,171,113402001,18880027,3456000,554400,554400,107600,107600,277200,277200,96200,40200,348400,160000,0,0,0,100,490,980,980,150,0,0,0
3345,Immortal of Antelope,NPC18.png,NPC18,3,6,5,1,171,113002001,19041919,3480000,558000,558000,108250,108250,279000,279000,96800,40450,350500,161000,0,0,0,100,500,1000,1000,150,0,0,0
3346,Immortal of Elk,NPC19.png,NPC19,3,6,5,3,171,111102001,19204323,3504000,561600,561600,108900,108900,280800,280800,97400,40700,352600,162000,0,0,0,100,510,1020,1020,150,0,0,0
3347,Immortal of Tiger,NPC20.png,NPC20,3,6,5,2,172,113102001,19367241,3528000,565200,565200,109550,109550,282600,282600,98000,40950,354700,163000,0,0,0,100,520,1040,1040,150,0,0,0
3348,Zuanfeng the Ranger,NPC21.png,NPC21,3,6,5,1,172,111502001,19530670,3552000,568800,568800,110200,110200,284400,284400,98600,41200,356800,164000,0,0,0,100,530,1060,1060,150,0,0,0
3349,Yellow Wind Demon,NPC22.png,NPC22,3,6,5,3,172,112501001,19694611,3576000,572400,572400,110850,110850,286200,286200,99200,41450,358900,165000,0,0,0,100,540,1080,1080,150,0,0,0
3350,Astral Deity of the Maned Head,NPC23.png,NPC23,3,6,5,2,173,113101001,19859065,3600000,576000,576000,111500,111500,288000,288000,99800,41700,361000,166000,0,0,0,100,550,1200,1200,150,0,0,0
3351,Ghost of Beaver,NPC27.png,NPC27,3,6,5,1,173,111501001,18512344,3648000,583200,583200,112150,112150,289800,289800,100400,41950,363100,167000,0,0,0,100,600,1230,1230,150,0,0,0
3352,Hitouban,NPC42.png,NPC42,3,6,5,3,173,111101001,18668108,3672000,586800,586800,112800,112800,291600,291600,101000,42200,365200,168000,0,0,0,100,620,1260,1260,150,0,0,0
3353,Fuguruma Spirit,NPC43.png,NPC43,3,6,5,2,174,113402001,18824385,3696000,590400,590400,113450,113450,293400,293400,101600,42450,367300,169000,0,0,0,100,640,1290,1290,150,0,0,0
3354,Tamamo no Mae,NPC44.png,NPC44,3,6,5,1,174,113002001,19029689,3720000,594000,594000,114100,114100,295200,295200,102200,42700,369400,170000,0,0,0,100,660,1320,1320,150,0,0,0
3355,Ghost Mouth,NPC45.png,NPC45,3,6,5,3,174,113602001,19187284,3744000,597600,597600,114750,114750,297000,297000,102800,42950,371500,171000,0,0,0,100,680,1350,1350,150,0,0,0
3356,Ibaraki Doji,NPC46.png,NPC46,3,6,5,2,175,113401001,19345392,3768000,601200,601200,115400,115400,298800,298800,103400,43200,373600,172000,0,0,0,100,700,1380,1380,150,0,0,0
3357,Hair Ghost,NPC47.png,NPC47,3,6,5,1,175,111502001,19553409,3792000,604800,604800,116050,116050,300600,300600,104000,43450,375700,173000,0,0,0,100,720,1410,1410,150,0,0,0
3358,Zashiki Warashi,NPC48.png,NPC48,3,6,5,3,175,111102001,19712835,3816000,608400,608400,116700,116700,302400,302400,104600,43700,377800,174000,0,0,0,100,740,1440,1440,150,0,0,0
3359,Hannya,NPC49.png,NPC49,3,6,5,2,176,113401001,19872774,3840000,612000,612000,117350,117350,304200,304200,105200,43950,379900,175000,0,0,0,100,760,1470,1470,150,0,0,0
3360,Bonechewing Monk,NPC50.png,NPC50,3,6,5,1,176,113101001|113001001,20083504,3864000,615600,615600,118000,118000,306000,306000,105800,44200,382000,176000,0,0,0,100,780,1500,1500,150,0,0,0
3361,Cursed Rider,NPC51.png,NPC51,3,6,5,3,176,112401001|112701001,20244762,3888000,619200,619200,118650,118650,307800,307800,106400,44450,384100,177000,0,0,0,100,800,1530,1530,150,0,0,0
3362,Spirit of Gluttony,NPC52.png,NPC52,3,6,5,2,177,111501001|112702001,20406531,3912000,622800,622800,119300,119300,309600,309600,107000,44700,386200,178000,0,0,0,100,820,1560,1560,150,0,0,0
3363,Spirit of Greed,NPC24.png,NPC24,3,6,5,1,177,112401001|111101001,20619975,3936000,626400,626400,119950,119950,311400,311400,107600,44950,388300,179000,0,0,0,100,840,1590,1590,150,0,0,0
3364,Spirit of Sloth,NPC25.png,NPC25,3,6,5,3,177,113401001|113402001,20783063,3960000,630000,630000,120600,120600,313200,313200,108200,45200,390400,180000,0,0,0,100,860,1620,1620,150,0,0,0
3365,Spirit of Lust,NPC26.png,NPC26,3,6,5,2,178,113002001|114502001,20946664,3984000,633600,633600,121250,121250,315000,315000,108800,45450,392500,181000,0,0,0,100,880,1650,1650,150,0,0,0
3366,Spirit of Pride,NPC27.png,NPC27,3,6,5,1,178,111101001|111102001,21162820,4008000,637200,637200,121900,121900,316800,316800,109400,45700,394600,182000,0,0,0,100,900,1680,1680,150,0,0,0
3367,Raccoon Spirit,NPC28.png,NPC28,3,6,5,3,178,114101001|114102001,21327740,4032000,640800,640800,122550,122550,318600,318600,110000,45950,396700,183000,0,0,0,100,920,1710,1710,150,0,0,0
3368,Spirit of Wrath,NPC29.png,NPC29,3,6,5,2,179,111501001|111502001,21493171,4056000,644400,644400,123200,123200,320400,320400,110600,46200,398800,184000,0,0,0,100,940,1740,1740,150,0,0,0
3369,Plague Lord,NPC30.png,NPC30,3,6,5,1,179,111001001|112401001,21712041,4080000,648000,648000,123850,123850,322200,322200,111200,46450,400900,185000,0,0,0,100,960,1770,1770,150,0,0,0
3370,Wandering Knight,NPC31.png,NPC31,3,6,5,3,179,115001001|115002001,21878791,4104000,651600,651600,124500,124500,324000,324000,111800,46700,403000,186000,0,0,0,100,980,1800,1800,150,0,0,0
3371,Tomb Priest,NPC32.png,NPC32,3,6,5,2,180,114701001|114702001,22046054,4128000,655200,655200,125150,125150,325800,325800,112400,46950,405100,187000,0,0,0,100,1000,1830,1830,150,0,0,0
3372,Graveyard Rider,NPC33.png,NPC33,3,6,5,1,180,112501001|113402001,22267636,4152000,658800,658800,125800,125800,327600,327600,113000,47200,407200,188000,0,0,0,100,1020,1860,1860,150,0,0,0
3373,Death Scryer,NPC34.png,NPC34,3,6,5,3,180,113401001|113402001,22436218,4176000,662400,662400,126450,126450,329400,329400,113600,47450,409300,189000,0,0,0,100,1040,1890,1890,150,0,0,0
3374,Sand Wraith,NPC35.png,NPC35,3,6,5,2,181,113701001|113002001,22605312,4200000,666000,666000,127100,127100,331200,331200,114200,47700,411400,190000,0,0,0,100,1060,1920,1920,150,0,0,0
3375,Red-eye Troll,NPC36.png,NPC36,3,6,5,1,181,114901001|114902001,22829607,4224000,669600,669600,127750,127750,333000,333000,114800,47950,413500,191000,0,0,0,100,1080,1950,1950,150,0,0,0
3376,Skira,NPC37.png,NPC37,3,6,5,3,181,112401001|111101001,23000019,4248000,673200,673200,128400,128400,334800,334800,115400,48200,415600,192000,0,0,0,100,1100,1980,1980,150,0,0,0
3377,Nine-heads snake,NPC29.png,NPC29,3,6,5,2,182,111102001|111502001,23170944,4272000,676800,676800,129050,129050,336600,336600,116000,48450,417700,193000,0,0,0,100,1120,2010,2010,150,0,0,0
3378,Colchis,NPC18.png,NPC18,3,6,5,1,182,113002001|113102001,23397953,4296000,680400,680400,129700,129700,338400,338400,116600,48700,419800,194000,0,0,0,100,1140,2040,2040,150,0,0,0
3379,Hearteater Eagle,NPC19.png,NPC19,3,6,5,3,182,114602001|113401001,23570196,4320000,684000,684000,130350,130350,340200,340200,117200,48950,421900,195000,0,0,0,100,1160,2070,2070,150,0,0,0
3380,Lady of Whisper,NPC20.png,NPC20,3,6,5,2,183,113801001|113802001,23742952,4344000,687600,687600,131000,131000,342000,342000,117800,49200,424000,196000,0,0,0,100,1180,2100,2100,150,0,0,0
3381,Nemea,NPC21.png,NPC21,3,6,5,1,183,112401001|112701001,23972674,4368000,691200,691200,131650,131650,343800,343800,118400,49450,426100,197000,0,0,0,100,1200,2130,2130,150,0,0,0
3382,Ladon,NPC22.png,NPC22,3,6,5,3,183,111501001|112702001,24146748,4392000,694800,694800,132300,132300,345600,345600,119000,49700,428200,198000,0,0,0,100,1220,2160,2160,150,0,0,0
3383,Siren,NPC23.png,NPC23,3,6,5,2,184,112401001|111101001,24321335,4416000,698400,698400,132950,132950,347400,347400,119600,49950,430300,199000,0,0,0,100,1240,2190,2190,150,0,0,0
3384,Tauren,NPC24.png,NPC24,3,6,5,1,184,113401001|113402001,24553770,4440000,702000,702000,133600,133600,349200,349200,120200,50200,432400,200000,0,0,0,100,1260,2220,2220,150,0,0,0
3385,Crescent Hunter,NPC25.png,NPC25,3,6,5,3,184,114901001|114902001,24729675,4464000,705600,705600,134250,134250,351000,351000,120800,50450,434500,201000,0,0,0,100,1280,2250,2250,150,0,0,0
3386,Gargoyle,NPC26.png,NPC26,3,6,5,2,185,111101001|111102001,24906093,4488000,709200,709200,134900,134900,352800,352800,121400,50700,436600,202000,0,0,0,100,1300,2280,2280,150,0,0,0
3387,Necromancer,NPC27.png,NPC27,3,6,5,1,185,114101001|114102001,25141242,4512000,712800,712800,135550,135550,354600,354600,122000,50950,438700,203000,0,0,0,100,1320,2310,2310,150,0,0,0
3388,Skeleton Shambler,NPC28.png,NPC28,3,6,5,3,185,111501001|111502001,25318977,4536000,716400,716400,136200,136200,356400,356400,122600,51200,440800,204000,0,0,0,100,1340,2340,2340,150,0,0,0
3389,Typhoeus Follower,NPC29.png,NPC29,3,6,5,2,186,113601001|113602001,25497227,4560000,720000,720000,136850,136850,358200,358200,123200,51450,442900,205000,0,0,0,100,1360,2370,2370,150,0,0,0
3390,Snake Cult Priest,NPC30.png,NPC30,3,6,5,1,186,112401001|112701001,26511060,4560000,720000,720000,140000,140000,360000,360000,123800,51700,445000,206000,0,0,0,100,1380,2400,2400,150,0,0,0
3391,Chimera,NPC31.png,NPC31,3,6,5,3,186,111501001|112702001,26676812,4584000,723600,723600,144000,142500,363000,363000,124400,51950,447100,207000,0,0,0,100,1400,2430,2430,150,0,0,0
3392,Marsh Witch,NPC32.png,NPC32,3,6,5,2,187,112401001|111101001,26842564,4608000,727200,727200,148000,145000,366000,366000,125000,52200,449200,208000,0,0,0,100,1420,2460,2460,150,0,0,0
3393,Junior Gobline,NPC33.png,NPC33,3,6,5,1,187,113401001|113402001,29709147,5095200,803880,803880,152000,147500,369000,369000,125600,52450,451300,209000,0,0,0,100,1440,2490,2490,150,0,0,0
3394,Noon Wraith,NPC34.png,NPC34,3,6,5,3,187,114101001|114102001,29891475,5121600,807840,807840,156000,150000,372000,372000,126200,52700,453400,210000,0,0,0,100,1460,2520,2520,150,0,0,0
3395,Elkhead Monster,NPC35.png,NPC35,3,6,5,2,188,113601001|113602001,30073802,5148000,811800,811800,160000,152500,375000,375000,126800,52950,455500,211000,0,0,0,100,1480,2550,2550,150,0,0,0
3396,Petrified Lizard,NPC36.png,NPC36,3,6,5,1,188,114701001|114702001,30256130,5174400,815760,815760,164000,155000,378000,378000,127400,53200,457600,212000,0,0,0,100,1500,2580,2580,150,0,0,0
3397,Reborn Mummy,NPC37.png,NPC37,3,6,5,3,188,114901001|114902001,30438457,5200800,819720,819720,168000,157500,381000,381000,128000,53450,459700,213000,0,0,0,100,1520,2610,2610,150,0,0,0
3398,Death sacrifice,NPC38.png,NPC38,3,6,5,2,189,114801001|114802001,30620785,5227200,823680,823680,172000,160000,384000,384000,128600,53700,461800,214000,0,0,0,100,1540,2640,2640,150,0,0,0
3399,Scorpion Warrior,NPC39.png,NPC39,3,6,5,1,189,113801001|113802001,30803113,5253600,827640,827640,176000,162500,387000,387000,129200,53950,463900,215000,0,0,0,100,1560,2670,2670,150,0,0,0
3400,Death Psychic,NPC40.png,NPC40,3,6,5,3,189,113101001|113102001,33802298,5280000,831600,831600,200000,180000,400000,400000,129800,54200,466000,216000,0,0,0,100,1700,2800,2800,200,0,0,0
3401,Centaur Raider,NPC21.png,NPC21,3,1,0,3,190,112401001|112701001,34284544,5306400,835560,835560,202000,202000,404000,404000,130400,54450,468100,217000,0,0,0,100,1730,2840,2840,200,0,0,0
3402,Hydra,NPC45.png,NPC45,3,1,0,2,190,111501001|112702001,34770104,5332800,839520,839520,204000,204000,408000,408000,131000,54700,470200,218000,0,0,0,100,1760,2880,2880,200,0,0,0
3403,Corrupted Griffin,NPC34.png,NPC34,3,1,0,1,190,112401001|111101001,35258981,5359200,843480,843480,206000,206000,412000,412000,131600,54950,472300,219000,0,0,0,100,1790,2920,2920,200,0,0,0
3404,Ghoul,NPC40.png,NPC40,3,1,0,3,191,113401001|113402001,35751172,5385600,847440,847440,208000,208000,416000,416000,132200,55200,474400,220000,0,0,0,100,1820,2960,2960,200,0,0,0
3405,Griffin,NPC24.png,NPC24,3,1,0,2,191,113002001|114502001,36246680,5412000,851400,851400,210000,210000,420000,420000,132800,55450,476500,221000,0,0,0,100,1850,3000,3000,200,0,0,0
3406,Harpy,NPC23.png,NPC23,3,1,0,1,191,111101001|111102001,36745500,5438400,855360,855360,212000,212000,424000,424000,133400,55700,478600,222000,0,0,0,100,1880,3040,3040,200,0,0,0
3407,Orc of Milo,NPC24.png,NPC24,3,1,0,3,192,114101001|114102001,37247636,5464800,859320,859320,214000,214000,428000,428000,134000,55950,480700,223000,0,0,0,100,1910,3080,3080,200,0,0,0
3408,Plague Chanter,NPC25.png,NPC25,3,1,0,2,192,111501001|111502001,37753088,5491200,863280,863280,216000,216000,432000,432000,134600,56200,482800,224000,0,0,0,100,1940,3120,3120,200,0,0,0
3409,Fallen Priest,NPC26.png,NPC26,3,1,0,1,192,111001001|112401001,38261854,5517600,867240,867240,218000,218000,436000,436000,135200,56450,484900,225000,0,0,0,100,1970,3160,3160,200,0,0,0
3410,Man-faced Spider,NPC27.png,NPC27,3,2,1,3,193,115001001|115002001,38773936,5544000,871200,871200,220000,220000,440000,440000,135800,56700,487000,226000,0,0,0,100,2000,3200,3200,200,0,0,0
3411,Alphard,NPC28.png,NPC28,3,1,0,2,193,114701001|114702001,39289332,5570400,875160,875160,222000,222000,444000,444000,136400,56950,489100,227000,0,0,0,100,2030,3240,3240,200,0,0,0
3412,Enenra,NPC29.png,NPC29,3,1,0,1,193,112501001|113402001,39808043,5596800,879120,879120,224000,224000,448000,448000,137000,57200,491200,228000,0,0,0,100,2060,3280,3280,200,0,0,0
3413,Alpha Crateris,NPC30.png,NPC30,3,1,0,3,194,113401001|113402001,40330071,5623200,883080,883080,226000,226000,452000,452000,137600,57450,493300,229000,0,0,0,100,2090,3320,3320,200,0,0,0
3414,Face Powder Hag,NPC31.png,NPC31,3,1,0,2,194,113701001|113002001,40855412,5649600,887040,887040,228000,228000,456000,456000,138200,57700,495400,230000,0,0,0,100,2120,3360,3360,200,0,0,0
3415,Jorogumo,NPC32.png,NPC32,3,1,0,1,194,114901001|114902001,41384069,5676000,891000,891000,230000,230000,460000,460000,138800,57950,497500,231000,0,0,0,100,2150,3400,3400,200,0,0,0
3416,Shadowguard,NPC33.png,NPC33,3,1,0,3,195,112401001|111101001,41916041,5702400,894960,894960,232000,232000,464000,464000,139400,58200,499600,232000,0,0,0,100,2180,3440,3440,200,0,0,0
3417,Undead Valiant,NPC34.png,NPC34,3,1,0,2,195,111102001|111502001,42451328,5728800,898920,898920,234000,234000,468000,468000,140000,58450,501700,233000,0,0,0,100,2210,3480,3480,200,0,0,0
3418,Vilemaw,NPC35.png,NPC35,3,1,0,1,195,113002001|113102001,42989929,5755200,902880,902880,236000,236000,472000,472000,140600,58700,503800,234000,0,0,0,100,2240,3520,3520,200,0,0,0
3419,Skeleton Soldier,NPC36.png,NPC36,3,1,0,3,196,114602001|113401001,43531846,5781600,906840,906840,238000,238000,476000,476000,141200,58950,505900,235000,0,0,0,100,2270,3560,3560,200,0,0,0
3420,Lady of Snow,NPC37.png,NPC37,3,2,1,2,196,113801001|113802001,44077077,5808000,910800,910800,240000,240000,480000,480000,141800,59200,508000,236000,0,0,0,100,2300,3600,3600,200,0,0,0
3421,Kitsunebi,NPC38.png,NPC38,3,1,0,1,196,112401001|112701001,44625625,5834400,914760,914760,242000,242000,484000,484000,142400,59450,510100,237000,0,0,0,100,2330,3640,3640,200,0,0,0
3422,Kappa Virginis,NPC39.png,NPC39,3,1,0,3,197,111501001|112702001,45177487,5860800,918720,918720,244000,244000,488000,488000,143000,59700,512200,238000,0,0,0,100,2360,3680,3680,200,0,0,0
3423,Mu Geminorum,NPC40.png,NPC40,3,1,0,2,197,112401001|111101001,45732664,5887200,922680,922680,246000,246000,492000,492000,143600,59950,514300,239000,0,0,0,100,2390,3720,3720,200,0,0,0
3424,Kappa,NPC41.png,NPC41,3,1,0,1,197,113401001|113402001,46291157,5913600,926640,926640,248000,248000,496000,496000,144200,60200,516400,240000,0,0,0,100,2420,3760,3760,200,0,0,0
3425,Hitouban,NPC42.png,NPC42,3,1,0,3,198,114901001|114902001,46852964,5940000,930600,930600,250000,250000,500000,500000,144800,60450,518500,241000,0,0,0,100,2450,3800,3800,200,0,0,0
3426,Fuguruma Spirit,NPC43.png,NPC43,3,1,0,2,198,111101001|111102001,47418085,5966400,934560,934560,252000,252000,504000,504000,145400,60700,520600,242000,0,0,0,100,2480,3840,3840,200,0,0,0
3427,Tamamo no Mae,NPC44.png,NPC44,3,1,0,1,198,114101001|114102001,47986522,5992800,938520,938520,254000,254000,508000,508000,146000,60950,522700,243000,0,0,0,100,2510,3880,3880,200,0,0,0
3428,Ghost Mouth,NPC45.png,NPC45,3,1,0,3,199,111501001|111502001,48558276,6019200,942480,942480,256000,256000,512000,512000,146600,61200,524800,244000,0,0,0,100,2540,3920,3920,200,0,0,0
3429,Ibaraki Doji,NPC46.png,NPC46,3,1,0,2,199,113601001|113602001,49133343,6045600,946440,946440,258000,258000,516000,516000,147200,61450,526900,245000,0,0,0,100,2570,3960,3960,200,0,0,0
3430,Hair Ghost,NPC47.png,NPC47,3,2,1,1,199,112401001|112701001,49711725,6072000,950400,950400,260000,260000,520000,520000,147800,61700,529000,246000,0,0,0,100,2600,4000,4000,200,0,0,0
3431,Zashiki Warashi,NPC48.png,NPC48,3,1,0,3,200,111501001|112702001,50293423,6098400,954360,954360,262000,262000,524000,524000,148400,61950,531100,247000,0,0,0,100,2630,4040,4040,200,0,0,0
3432,Hannya,NPC49.png,NPC49,3,1,0,2,200,112401001|111101001,50878435,6124800,958320,958320,264000,264000,528000,528000,149000,62200,533200,248000,0,0,0,100,2660,4080,4080,200,0,0,0
3433,Bonechewing Monk,NPC50.png,NPC50,3,1,0,1,200,113401001|113402001,51466762,6151200,962280,962280,266000,266000,532000,532000,149600,62450,535300,249000,0,0,0,100,2690,4120,4120,200,0,0,0
3434,Cursed Rider,NPC51.png,NPC51,3,1,0,3,200,114101001|114102001,52058404,6177600,966240,966240,268000,268000,536000,536000,150200,62700,537400,250000,0,0,0,100,2720,4160,4160,200,0,0,0
