npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
10629,Underworld Scout,NPC15.png,NPC15,NPC15,24,2,150,112901001|111702001,0,42469443,820455,838688,82736,67314,67314,248243,227899,137,75377,75377,0,0,0,0,0,0,0,3000,0,0,0
10630,Bone Giant,NPC2.png,NPC2,NPC2,24,3,150,113301001|111202001,0,56625923,1093940,1118250,110315,89753,89753,330990,303866,182,100503,100503,0,0,0,0,0,0,0,3000,0,0,0
10631,Corrupted Leviathan,NPC15.png,NPC15,NPC15,24,1,150,111702001|110301001,0,39062803,754643,771413,76100,61915,61915,228330,209619,126,69331,69331,0,0,0,0,0,0,0,3000,0,0,0
10632,Blackwing Angel,NPC9.png,NPC9,NPC9,24,2,150,112201001|100110001,0,52083737,1006191,1028551,101466,82553,82553,304440,279491,168,92441,92441,0,0,0,0,0,0,0,3000,0,0,0
10633,Witch Hunter,NPC7.png,NPC7,NPC7,24,3,150,111901001|111002001,0,39517021,763418,780383,76985,62635,62635,230985,212056,127,70137,70137,0,0,0,0,0,0,0,3000,0,0,0
10634,Gabriel,2030.png,WL0,WL0,24,1,150,100110001|112901001,0,52689362,1017891,1040511,102646,83513,83513,307980,282741,170,93516,93516,0,0,0,0,0,0,0,3000,0,0,0
10635,Infernal hangman,NPC14.png,NPC14,NPC14,24,2,150,100208001|100302001,0,39971240,772193,789353,77869,63355,63355,233640,214493,129,70943,70943,0,0,0,0,0,0,0,3000,0,0,0
10636,Verdandi,2022.png,BLDD1,BLDD1,24,3,150,112901001|111702001,0,53294987,1029591,1052471,103826,84473,84473,311520,285991,172,94591,94591,0,0,0,0,0,0,0,3000,0,0,0
10637,Verdandi,2022.png,BLDD1,BLDD1,24,1,150,100307001|113201001,0,40425459,780968,798323,78754,64075,64075,236295,216931,130,71750,71750,0,0,0,0,0,0,0,3000,0,0,0
10638,Warden of the Abyss,NPC11.png,NPC11,NPC11,24,2,150,112301001|112302001,0,53900612,1041291,1064431,105006,85433,85433,315060,289241,174,95666,95666,0,0,0,0,0,0,0,3000,0,0,0
10639,Skeleton Judge,NPC8.png,NPC8,NPC8,24,3,150,113201001|100302001,0,44967645,868717,888022,87603,71274,71274,262845,241305,145,79811,79811,0,0,0,0,0,0,0,3000,0,0,0
10640,Shadow Sage,NPC44.png,NPC44,NPC44,24,1,150,112201001|111702001,0,59956860,1158290,1184030,116804,95032,95032,350460,321740,193,106415,106415,0,0,0,0,0,0,0,3000,0,0,0
10641,Soul Blacksmith,NPC11.png,NPC11,NPC11,24,2,150,100302001|111801001,0,41333896,798518,816263,80524,65515,65515,241605,221806,133,73362,73362,0,0,0,0,0,0,0,3000,0,0,0
10642,Bloodthirst Priest,NPC15.png,NPC15,NPC15,24,3,150,100110001|112602001,0,55111861,1064691,1088351,107365,87353,87353,322140,295741,177,97816,97816,0,0,0,0,0,0,0,3000,0,0,0
10643,Temple Destroyer,NPC14.png,NPC14,NPC14,24,1,150,111201001|111202001,0,41788115,807293,825233,81409,66234,66234,244260,224243,135,74168,74168,0,0,0,0,0,0,0,3000,0,0,0
10644,Shadow Sage,NPC44.png,NPC44,NPC44,24,2,150,112602001|113301001,0,55717486,1076390,1100310,108545,88313,88313,325680,298991,179,98891,98891,0,0,0,0,0,0,0,3000,0,0,0
10645,Underworld Scout,NPC15.png,NPC15,NPC15,24,3,150,110201001|112301001,0,42242333,816068,834203,82294,66954,66954,246915,226681,136,74974,74974,0,0,0,0,0,0,0,3000,0,0,0
10646,Apep,2029.png,APP1,APP1,24,1,150,113301001|112002001,0,56323111,1088090,1112270,109725,89273,89273,329220,302241,181,99966,99966,0,0,0,0,0,0,0,3000,0,0,0
10647,Shepard of Souls,NPC8.png,NPC8,NPC8,24,2,150,110702001|112901001,0,42696552,824843,843173,83179,67674,67674,249570,229118,137,75780,75780,0,0,0,0,0,0,0,3000,0,0,0
10648,Evil Governer,NPC13.png,NPC13,NPC13,24,3,150,112901001|111702001,0,56928736,1099790,1124230,110905,90232,90232,332760,305491,183,101041,101041,0,0,0,0,0,0,0,3000,0,0,0
10649,White Bone Princess,NPC4.png,NPC4,NPC4,24,1,150,112002001|112201001,0,47465848,916979,937357,92470,75234,75234,277448,254711,153,84245,84245,0,0,0,0,0,0,0,3000,0,0,0
10650,Apep,2029.png,APP1,APP1,24,2,150,110102001|110201001,0,63287797,1222639,1249809,123293,100312,100312,369930,339615,204,112327,112327,0,0,0,0,0,0,0,3000,0,0,0
10651,Corrupted Leviathan,NPC15.png,NPC15,NPC15,24,3,150,111702001|110301001,0,43604989,842393,861113,84948,69114,69114,254880,233993,140,77393,77393,0,0,0,0,0,0,0,3000,0,0,0
10652,Pharaoh Soul,NPC29.png,NPC29,NPC29,24,1,150,112201001|100110001,0,58139986,1123190,1148150,113265,92152,92152,339840,311990,187,103190,103190,0,0,0,0,0,0,0,3000,0,0,0
10653,Evil Knight,NPC2.png,NPC2,NPC2,24,2,150,111301001|111302001,0,44059208,851167,870082,85833,69834,69834,257535,236430,142,78199,78199,0,0,0,0,0,0,0,3000,0,0,0
10654,Nightmare Weaver,NPC7.png,NPC7,NPC7,24,3,150,100110001|111001001,0,58745610,1134890,1160110,114444,93112,93112,343380,315240,189,104265,104265,0,0,0,0,0,0,0,3000,0,0,0
10655,Ripper,NPC13.png,NPC13,NPC13,24,1,150,112202001|115502001,0,44513426,859942,879052,86718,70554,70554,260190,238868,143,79005,79005,0,0,0,0,0,0,0,3000,0,0,0
10656,Pharaoh Soul,NPC29.png,NPC29,NPC29,24,2,150,112901001|111702001,0,59351235,1146590,1172070,115624,94072,94072,346920,318490,191,105340,105340,0,0,0,0,0,0,0,3000,0,0,0
10657,Lord of the Abyss,NPC2.png,NPC2,NPC2,24,3,150,100307001|113201001,0,44967645,868717,888022,87603,71274,71274,262845,241305,145,79811,79811,0,0,0,0,0,0,0,3000,0,0,0
10658,Anubis,2034.png,ANBS0,ANBS0,24,1,150,111401001|111402001,0,59956860,1158290,1184030,116804,95032,95032,350460,321740,193,106415,106415,0,0,0,0,0,0,0,3000,0,0,0
10659,Doombringer,NPC8.png,NPC8,NPC8,24,2,150,113201001|100302001,0,52235143,1009116,1031541,101761,82793,82793,305325,280304,168,92710,92710,0,0,0,0,0,0,0,3000,0,0,0
10660,Plague Knight,NPC17.png,NPC17,NPC17,24,3,150,113202001|112901001,0,69646858,1345488,1375388,135682,110391,110391,407100,373739,224,123614,123614,0,0,0,0,0,0,0,3000,0,0,0
10661,War Knight,NPC1.png,NPC1,NPC1,24,1,155,100302001|111802001,0,30812063,574678,587171,61504,49972,49972,184512,168175,96,52855,52855,0,0,0,0,0,0,0,3000,0,0,0
10662,Kitsunebi Ghost,NPC1.png,NPC1,NPC1,24,2,155,100110001|112902001,0,39757500,741520,757640,79360,64480,64480,238080,217000,124,68200,68200,0,0,0,0,0,0,0,3000,0,0,0
10663,Vampire Counts,NPC6.png,NPC6,NPC6,24,3,155,111001001|112502001,0,31806000,593216,606112,63488,51584,51584,190464,173600,99,54560,54560,0,0,0,0,0,0,0,3000,0,0,0
10664,Yan,NPC30.png,NPC30,NPC30,24,1,155,112902001|112602001,0,41040000,765440,782080,81920,66560,66560,245760,224000,128,70400,70400,0,0,0,0,0,0,0,3000,0,0,0
10665,Jinx Watcher,NPC11.png,NPC11,NPC11,24,2,155,112902001|113501001,0,32799938,611754,625053,65472,53196,53196,196416,179025,102,56265,56265,0,0,0,0,0,0,0,3000,0,0,0
10666,Oblivion Guadian,NPC15.png,NPC15,NPC15,24,3,155,112602001|112901001,0,42322500,789360,806520,84480,68640,68640,253440,231000,132,72600,72600,0,0,0,0,0,0,0,3000,0,0,0
10667,Frost Dragon,NPC1.png,NPC1,NPC1,24,1,155,112202001|100304001,0,33793875,630292,643994,67456,54808,54808,202368,184450,105,57970,57970,0,0,0,0,0,0,0,3000,0,0,0
10668,Rot Eater,NPC2.png,NPC2,NPC2,24,2,155,114501001|114502001,0,43605000,813280,830960,87040,70720,70720,261120,238000,136,74800,74800,0,0,0,0,0,0,0,3000,0,0,0
10669,吸血鬼大君,NPC14.png,NPC14,NPC14,24,1,155,100304001|112202001,0,38266594,713713,729229,76384,62062,62062,229152,208863,119,65643,65643,0,0,0,0,0,0,0,3000,0,0,0
10670,Sphinx,2036.png,FTSS0,FTSS0,24,3,155,112802001|113901001,0,49376250,920920,940940,98560,80080,80080,295680,269500,154,84700,84700,0,0,0,0,0,0,0,3000,0,0,0
10671,Primodial Dragon,NPC14.png,NPC14,NPC14,24,2,155,112202001|113301001,0,35781750,667368,681876,71424,58032,58032,214272,195300,112,61380,61380,0,0,0,0,0,0,0,3000,0,0,0
10672,Dragon Priest,NPC14.png,NPC14,NPC14,24,3,155,112701001|112501001,0,46170000,861120,879840,92160,74880,74880,276480,252000,144,79200,79200,0,0,0,0,0,0,0,3000,0,0,0
10673,World Devourer,NPC17.png,NPC17,NPC17,24,1,155,100310001|100302001,0,36775688,685906,700817,73408,59644,59644,220224,200725,115,63085,63085,0,0,0,0,0,0,0,3000,0,0,0
10674,Souless Monster,NPC7.png,NPC7,NPC7,24,2,155,112002001|112201001,0,47452500,885040,904280,94720,76960,76960,284160,259000,148,81400,81400,0,0,0,0,0,0,0,3000,0,0,0
10675,Familiar,NPC6.png,NPC6,NPC6,24,3,155,112202001|115502001,0,37769625,704444,719758,75392,61256,61256,226176,206150,118,64790,64790,0,0,0,0,0,0,0,3000,0,0,0
10676,Shadow Lady,NPC26.png,NPC26,NPC26,24,1,155,112902001|112602001,0,48735000,908960,928720,97280,79040,79040,291840,266000,152,83600,83600,0,0,0,0,0,0,0,3000,0,0,0
10677,Pale Lady,NPC4.png,NPC4,NPC4,24,2,155,113301001|112202001,0,38763563,722982,738699,77376,62868,62868,232128,211575,121,66495,66495,0,0,0,0,0,0,0,3000,0,0,0
10678,Headless Knight,NPC1.png,NPC1,NPC1,24,3,155,112202001|113301001,0,50017500,932880,953160,99840,81120,81120,299520,273000,156,85800,85800,0,0,0,0,0,0,0,3000,0,0,0
10679,Dwarf Centurion,NPC5.png,NPC5,NPC5,24,1,155,112902001|112602001,0,43733250,815672,833404,87296,70928,70928,261888,238700,136,75020,75020,0,0,0,0,0,0,0,3000,0,0,0
10680,Mountain Spirit,NPC8.png,NPC8,NPC8,24,2,155,113202001|112901001,0,56430000,1052480,1075360,112640,91520,91520,337920,308000,176,96800,96800,0,0,0,0,0,0,0,3000,0,0,0
10681,Fathom Lurker,NPC7.png,NPC7,NPC7,24,3,155,112602001|112901001,0,40254469,750789,767111,80352,65286,65286,241056,219713,126,69053,69053,0,0,0,0,0,0,0,3000,0,0,0
10682,Clone of Nuit,2011.png,NT0,NT0,24,1,155,111801001|111802001,0,51941250,968760,989820,103680,84240,84240,311040,283500,162,89100,89100,0,0,0,0,0,0,0,3000,0,0,0
10683,Kingslayer,NPC9.png,NPC9,NPC9,24,2,155,112901001|100303001,0,40751438,760058,776581,81344,66092,66092,244032,222425,127,69905,69905,0,0,0,0,0,0,0,3000,0,0,0
10684,Garm,NPC7.png,NPC7,NPC7,24,3,155,100304001|110401001,0,52582500,980720,1002040,104960,85280,85280,314880,287000,164,90200,90200,0,0,0,0,0,0,0,3000,0,0,0
10685,Soul Reaper,NPC4.png,NPC4,NPC4,24,1,155,112902001|113501001,0,41248406,769327,786052,82336,66898,66898,247008,225138,129,70758,70758,0,0,0,0,0,0,0,3000,0,0,0
10686,Ghost Servant,NPC6.png,NPC6,NPC6,24,2,155,110401001|113301001,0,53223750,992680,1014260,106240,86320,86320,318720,290500,166,91300,91300,0,0,0,0,0,0,0,3000,0,0,0
10687,Dragon Priest,NPC16.png,NPC16,NPC16,24,3,155,114501001|114502001,0,41745375,778596,795522,83328,67704,67704,249984,227850,130,71610,71610,0,0,0,0,0,0,0,3000,0,0,0
10688,Naga Banshee,NPC27.png,NPC27,NPC27,24,1,155,113301001|112202001,0,53865000,1004640,1026480,107520,87360,87360,322560,294000,168,92400,92400,0,0,0,0,0,0,0,3000,0,0,0
10689,Havenl,NPC15.png,NPC15,NPC15,24,2,155,112602001|112001001,0,46466578,866652,885492,92752,75361,75361,278256,253619,145,79709,79709,0,0,0,0,0,0,0,3000,0,0,0
10690,Kree the Bloodskull,NPC12.png,NPC12,NPC12,24,3,155,112802001|113901001,0,59956875,1118260,1142570,119680,97240,97240,359040,327250,187,102850,102850,0,0,0,0,0,0,0,3000,0,0,0
10691,Luke Blacktooth,NPC11.png,NPC11,NPC11,24,1,155,112001001|112602001,0,42739313,797134,814463,85312,69316,69316,255936,233275,133,73315,73315,0,0,0,0,0,0,0,3000,0,0,0
10692,Skeleton Knight,NPC6.png,NPC6,NPC6,24,2,155,100303001|100203001,0,55147500,1028560,1050920,110080,89440,89440,330240,301000,172,94600,94600,0,0,0,0,0,0,0,3000,0,0,0
10693,Vampire,NPC5.png,NPC5,NPC5,24,3,155,112602001|112901001,0,43236281,806403,823934,86304,70122,70122,258912,235988,135,74168,74168,0,0,0,0,0,0,0,3000,0,0,0
10694,Skeletal Dragon,NPC11.png,NPC11,NPC11,24,1,155,112202001|100304001,0,55788750,1040520,1063140,111360,90480,90480,334080,304500,174,95700,95700,0,0,0,0,0,0,0,3000,0,0,0
10695,Beria,NPC8.png,NPC8,NPC8,24,2,155,112202001|115502001,0,43733250,815672,833404,87296,70928,70928,261888,238700,136,75020,75020,0,0,0,0,0,0,0,3000,0,0,0
10696,Shadow Servant,2017.png,LFE0,LFE0,24,3,155,100304001|113201001,0,56430000,1052480,1075360,112640,91520,91520,337920,308000,176,96800,96800,0,0,0,0,0,0,0,3000,0,0,0
10697,Bijing,NPC12.png,NPC12,NPC12,24,1,155,112901001|111901001,0,44230219,824941,842875,88288,71734,71734,264864,241413,138,75873,75873,0,0,0,0,0,0,0,3000,0,0,0
10698,Asmodeus,NPC7.png,NPC7,NPC7,24,2,155,113201001|112801001,0,57071250,1064440,1087580,113920,92560,92560,341760,311500,178,97900,97900,0,0,0,0,0,0,0,3000,0,0,0
10699,Hell Executioner,NPC11.png,NPC11,NPC11,24,3,155,100109001|112602001,0,49199906,917631,937580,98208,79794,79794,294624,268538,153,84398,84398,0,0,0,0,0,0,0,3000,0,0,0
10700,Dark Dragon,NPC28.png,NPC28,NPC28,24,2,155,111301001|113102001,0,63483750,1184040,1209780,126720,102960,102960,380160,346500,198,108900,108900,0,0,0,0,0,0,0,3000,0,0,0
10701,Vine of Withering,NPC9.png,NPC9,NPC9,24,1,155,112801001|112202001,0,45224156,843479,861816,90272,73346,73346,270816,246838,141,77578,77578,0,0,0,0,0,0,0,3000,0,0,0
10702,Dormant Nightmare,NPC6.png,NPC6,NPC6,24,3,155,112602001|100204001,0,58353750,1088360,1112020,116480,94640,94640,349440,318500,182,100100,100100,0,0,0,0,0,0,0,3000,0,0,0
10703,Frenzy Zombie,NPC9.png,NPC9,NPC9,24,1,155,110702001|100210001,0,45721125,852748,871286,91264,74152,74152,273792,249550,143,78430,78430,0,0,0,0,0,0,0,3000,0,0,0
10704,Horned Ghost,NPC5.png,NPC5,NPC5,24,2,155,100204001|112602001,0,58995000,1100320,1124240,117760,95680,95680,353280,322000,184,101200,101200,0,0,0,0,0,0,0,3000,0,0,0
10705,Scythe-wielding Demon,NPC9.png,NPC9,NPC9,24,3,155,110201001|112301001,0,46218094,862017,880757,92256,74958,74958,276768,252263,144,79283,79283,0,0,0,0,0,0,0,3000,0,0,0
10706,Fallen Valkyrie,2016.png,WEJL2,WEJL2,24,1,155,112602001|112901001,0,59636250,1112280,1136460,119040,96720,96720,357120,325500,186,102300,102300,0,0,0,0,0,0,0,3000,0,0,0
10707,Abomination,NPC6.png,NPC6,NPC6,24,2,155,112202001|100304001,0,46715063,871286,890227,93248,75764,75764,279744,254975,146,80135,80135,0,0,0,0,0,0,0,3000,0,0,0
10708,Soul Reaper,NPC4.png,NPC4,NPC4,24,3,155,100304001|112801001,0,60277500,1124240,1148680,120320,97760,97760,360960,329000,188,103400,103400,0,0,0,0,0,0,0,3000,0,0,0
10709,Snake Guard,NPC2.png,NPC2,NPC2,24,1,155,100109001|112602001,0,51933234,968611,989667,103664,84227,84227,310992,283456,162,89086,89086,0,0,0,0,0,0,0,3000,0,0,0
10710,Highwayman,NPC14.png,NPC14,NPC14,24,2,155,113301001|111202001,0,67010625,1249820,1276990,133760,108680,108680,401280,365750,209,114950,114950,0,0,0,0,0,0,0,3000,0,0,0
10711,Fallen Angel,NPC4.png,NPC4,NPC4,24,3,155,112602001|112901001,0,47709000,889824,909168,95232,77376,77376,285696,260400,149,81840,81840,0,0,0,0,0,0,0,3000,0,0,0
10712,Glory Angel,NPC51.png,NPC51,NPC51,24,1,155,111301001|111302001,0,61560000,1148160,1173120,122880,99840,99840,368640,336000,192,105600,105600,0,0,0,0,0,0,0,3000,0,0,0
10713,Tomb Guard,NPC9.png,NPC9,NPC9,24,2,155,112901001|112901001,0,48205969,899093,918639,96224,78182,78182,288672,263113,150,82693,82693,0,0,0,0,0,0,0,3000,0,0,0
10714,Grave Wanderer,NPC6.png,NPC6,NPC6,24,3,155,100304001|100304001,0,62201250,1160120,1185340,124160,100880,100880,372480,339500,194,106700,106700,0,0,0,0,0,0,0,3000,0,0,0
10715,Cursed Scorpion,NPC4.png,NPC4,NPC4,24,1,155,100208001|100302001,0,48702938,908362,928109,97216,78988,78988,291648,265825,152,83545,83545,0,0,0,0,0,0,0,3000,0,0,0
10716,Venum Hag,NPC4.png,NPC4,NPC4,24,2,155,100304001|100307001,0,62842500,1172080,1197560,125440,101920,101920,376320,343000,196,107800,107800,0,0,0,0,0,0,0,3000,0,0,0
10717,Frost Reaver,NPC10.png,NPC10,NPC10,24,3,155,100104001|110001001,0,49199906,917631,937580,98208,79794,79794,294624,268538,153,84398,84398,0,0,0,0,0,0,0,3000,0,0,0
10718,Valkyrie,2016.png,WEJL1,WEJL1,24,1,155,100307001|112901001,0,63483750,1184040,1209780,126720,102960,102960,380160,346500,198,108900,108900,0,0,0,0,0,0,0,3000,0,0,0
10719,Carrion Vulture,NPC6.png,NPC6,NPC6,24,2,155,112901001|100304001,0,57151406,1065935,1089108,114080,92690,92690,342240,311938,178,98038,98038,0,0,0,0,0,0,0,3000,0,0,0
10720,Venom Acolyte,NPC4.png,NPC4,NPC4,24,3,155,112201001|111702001,0,73743750,1375400,1405300,147200,119600,119600,441600,402500,230,126500,126500,0,0,0,0,0,0,0,3000,0,0,0
10721,Mouth of Rebellion,NPC6.png,NPC6,NPC6,24,1,160,100304001|112202001,0,37107000,619005,631901,71416,55548,55548,214272,210800,99,64470,64470,0,0,0,0,0,0,0,3000,0,0,0
10722,Angry Beast,NPC16.png,NPC16,NPC16,24,2,160,111001001|112401001,0,46383750,773757,789877,89270,69435,69435,267840,263500,124,80588,80588,0,0,0,0,0,0,0,3000,0,0,0
10723,Frost Giant,NPC8.png,NPC8,NPC8,24,3,160,112202001|112801001,0,38304000,638973,652285,73720,57340,57340,221184,217600,102,66550,66550,0,0,0,0,0,0,0,3000,0,0,0
10724,Shadow Demon,NPC52.png,NPC52,NPC52,24,1,160,112901001|112902001,0,47880000,798717,815357,92150,71675,71675,276480,272000,128,83187,83187,0,0,0,0,0,0,0,3000,0,0,0
10725,Jorogumo,NPC17.png,NPC17,NPC17,24,2,160,110201001|112301001,0,39501000,658941,672669,76024,59132,59132,228096,224400,106,68629,68629,0,0,0,0,0,0,0,3000,0,0,0
10726,Hashihime,NPC9.png,NPC9,NPC9,24,3,160,112902001|111802001,0,49376250,823677,840837,95029,73915,73915,285120,280500,132,85787,85787,0,0,0,0,0,0,0,3000,0,0,0
10727,Momiji,NPC11.png,NPC11,NPC11,24,1,160,111301001|111302001,0,40698000,678909,693053,78327,60924,60924,235008,231200,109,70709,70709,0,0,0,0,0,0,0,3000,0,0,0
10728,Snake Lady,NPC13.png,NPC13,NPC13,24,2,160,100310001|112901001,0,50872500,848636,866316,97909,76155,76155,293760,289000,136,88386,88386,0,0,0,0,0,0,0,3000,0,0,0
10729,Vicious Wolf,NPC11.png,NPC11,NPC11,24,3,160,112202001|112801001,0,46084500,768765,784781,88694,68987,68987,266112,261800,123,80068,80068,0,0,0,0,0,0,0,3000,0,0,0
10730,Clone of Shennong,2008.png,SN0,SN0,24,1,160,113301001|111202001,0,57605625,960956,980976,110868,86234,86234,332640,327250,154,100085,100085,0,0,0,0,0,0,0,3000,0,0,0
10731,Kitsunebi Ghost,NPC1.png,NPC1,NPC1,24,2,160,112801001|110201001,0,43092000,718845,733821,82935,64507,64507,248832,244800,115,74868,74868,0,0,0,0,0,0,0,3000,0,0,0
10732,Rot Eater,NPC2.png,NPC2,NPC2,24,3,160,111501001|113402001,0,53865000,898556,917276,103668,80634,80634,311040,306000,144,93586,93586,0,0,0,0,0,0,0,3000,0,0,0
10733,Souless Monster,NPC7.png,NPC7,NPC7,24,1,160,110201001|112202001,0,44289000,738813,754205,85239,66299,66299,255744,251600,118,76948,76948,0,0,0,0,0,0,0,3000,0,0,0
10734,Blue Faced Beast,NPC12.png,NPC12,NPC12,24,2,160,100302001|112901001,0,55361250,923516,942756,106548,82874,82874,319680,314500,148,96185,96185,0,0,0,0,0,0,0,3000,0,0,0
10735,Crimson Raven,NPC11.png,NPC11,NPC11,24,3,160,100208001|100302001,0,45486000,758781,774589,87542,68091,68091,262656,258400,122,79028,79028,0,0,0,0,0,0,0,3000,0,0,0
10736,Tianma,NPC35.png,NPC35,NPC35,24,1,160,111801001|111802001,0,56857500,948476,968236,109428,85114,85114,328320,323000,152,98785,98785,0,0,0,0,0,0,0,3000,0,0,0
10737,Spirit of Sloth,NPC8.png,NPC8,NPC8,24,2,160,113201001|100302001,0,46683000,778749,794973,89846,69883,69883,269568,265200,125,81108,81108,0,0,0,0,0,0,0,3000,0,0,0
10738,Spirit of Lust,NPC9.png,NPC9,NPC9,24,3,160,112202001|100110001,0,58353750,973436,993716,112308,87354,87354,336960,331500,156,101384,101384,0,0,0,0,0,0,0,3000,0,0,0
10739,Spirit of Pride,NPC13.png,NPC13,NPC13,24,1,160,100302001|111801001,0,52668000,878588,896892,101365,78842,78842,304128,299200,141,91506,91506,0,0,0,0,0,0,0,3000,0,0,0
10740,Gulper,NPC5.png,NPC5,NPC5,24,2,160,112201001|111702001,0,65835000,1098235,1121115,126706,98553,98553,380160,374000,176,114382,114382,0,0,0,0,0,0,0,3000,0,0,0
10741,Viking Pirate,NPC5.png,NPC5,NPC5,24,3,160,100102001|100101001,0,48478500,808701,825549,93302,72571,72571,279936,275400,130,84227,84227,0,0,0,0,0,0,0,3000,0,0,0
10742,Clone of Muse,2020.png,MS0,MS0,24,1,160,112602001|113301001,0,60598125,1010876,1031936,116627,90714,90714,349920,344250,162,105284,105284,0,0,0,0,0,0,0,3000,0,0,0
10743,Plague Lord,NPC11.png,NPC11,NPC11,24,2,160,110702001|112901001,0,49077000,818685,835741,94454,73467,73467,283392,278800,131,85267,85267,0,0,0,0,0,0,0,3000,0,0,0
10744,Wandering Knight,NPC10.png,NPC10,NPC10,24,3,160,113301001|112002001,0,61346250,1023356,1044676,118067,91833,91833,354240,348500,164,106584,106584,0,0,0,0,0,0,0,3000,0,0,0
10745,Fallen Paladin,NPC1.png,NPC1,NPC1,24,1,160,110201001|112301001,0,49675500,828669,845933,95605,74363,74363,286848,282200,133,86307,86307,0,0,0,0,0,0,0,3000,0,0,0
10746,Mountain Ghost,NPC7.png,NPC7,NPC7,24,2,160,100303001|100203001,0,62094375,1035836,1057416,119507,92953,92953,358560,352750,166,107883,107883,0,0,0,0,0,0,0,3000,0,0,0
10747,Frost Spider,NPC4.png,NPC4,NPC4,24,3,160,112901001|111702001,0,50274000,838653,856125,96757,75259,75259,290304,285600,134,87347,87347,0,0,0,0,0,0,0,3000,0,0,0
10748,Destruction banshee,NPC38.png,NPC38,NPC38,24,1,160,112002001|112201001,0,62842500,1048316,1070156,120947,94073,94073,362880,357000,168,109183,109183,0,0,0,0,0,0,0,3000,0,0,0
10749,Cursed Cleric,NPC14.png,NPC14,NPC14,24,2,160,111702001|110301001,0,55959750,933500,952948,107700,83770,83770,323136,317900,150,97225,97225,0,0,0,0,0,0,0,3000,0,0,0
10750,Blackwing Angel,NPC9.png,NPC9,NPC9,24,3,160,112001001|100202001,0,69949688,1166875,1191185,134625,104713,104713,403920,397375,187,121531,121531,0,0,0,0,0,0,0,3000,0,0,0
10751,Witch Hunter,NPC7.png,NPC7,NPC7,24,1,160,112201001|100110001,0,51471000,858620,876508,99061,77050,77050,297216,292400,138,89426,89426,0,0,0,0,0,0,0,3000,0,0,0
10752,Skeleton Judge,NPC8.png,NPC8,NPC8,24,2,160,110702001|100210001,0,64338750,1073276,1095636,123826,96313,96313,371520,365500,172,111783,111783,0,0,0,0,0,0,0,3000,0,0,0
10753,Soul Blacksmith,NPC11.png,NPC11,NPC11,24,3,160,100110001|112901001,0,52069500,868604,886700,100213,77946,77946,300672,295800,139,90466,90466,0,0,0,0,0,0,0,3000,0,0,0
10754,Bloodthirst Priest,NPC15.png,NPC15,NPC15,24,1,160,100203001|100307001,0,65086875,1085755,1108375,125266,97433,97433,375840,369750,174,113083,113083,0,0,0,0,0,0,0,3000,0,0,0
10755,Frost Wraith,NPC9.png,NPC9,NPC9,24,2,160,112202001|115502001,0,52668000,878588,896892,101365,78842,78842,304128,299200,141,91506,91506,0,0,0,0,0,0,0,3000,0,0,0
10756,Medusa,2001.png,MDS0,MDS0,24,3,160,100307001|113201001,0,65835000,1098235,1121115,126706,98553,98553,380160,374000,176,114382,114382,0,0,0,0,0,0,0,3000,0,0,0
10757,Vilemaw,NPC11.png,NPC11,NPC11,24,1,160,110901001|110902001,0,53266500,888572,907084,102517,79738,79738,307584,302600,142,92546,92546,0,0,0,0,0,0,0,3000,0,0,0
10758,Tundra Wolf,NPC15.png,NPC15,NPC15,24,2,160,113201001|100302001,0,66583125,1110715,1133855,128146,99673,99673,384480,378250,178,115682,115682,0,0,0,0,0,0,0,3000,0,0,0
10759,Temple Destroyer,NPC14.png,NPC14,NPC14,24,1,160,112202001|100110001,0,59251500,988412,1009004,114035,88698,88698,342144,336600,158,102944,102944,0,0,0,0,0,0,0,3000,0,0,0
10760,Mystery,NPC39.png,NPC39,NPC39,24,3,160,113202001|112901001,0,74064375,1235515,1261255,142544,110872,110872,427680,420750,198,128680,128680,0,0,0,0,0,0,0,3000,0,0,0
10761,Shepard of Souls,NPC8.png,NPC8,NPC8,24,2,160,100110001|112602001,0,54463500,908540,927468,104820,81530,81530,314496,309400,146,94625,94625,0,0,0,0,0,0,0,3000,0,0,0
10762,Evil Governer,NPC13.png,NPC13,NPC13,24,3,160,112002001|112802001,0,68079375,1135675,1159335,131025,101913,101913,393120,386750,182,118282,118282,0,0,0,0,0,0,0,3000,0,0,0
10763,White Bone Princess,NPC4.png,NPC4,NPC4,24,1,160,112602001|113301001,0,55062000,918524,937660,105972,82426,82426,317952,312800,147,95665,95665,0,0,0,0,0,0,0,3000,0,0,0
10764,Skeleton Soldier,NPC14.png,NPC14,NPC14,24,2,160,113301001|112002001,0,68827500,1148155,1172075,132465,103033,103033,397440,391000,184,119582,119582,0,0,0,0,0,0,0,3000,0,0,0
10765,Snow Bear,NPC9.png,NPC9,NPC9,24,3,160,112902001|113501001,0,55660500,928508,947852,107124,83322,83322,321408,316200,149,96705,96705,0,0,0,0,0,0,0,3000,0,0,0
